Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-01-08T06:45:16,115.21752,87.115285,231.3572325738325,-433.28222372106256,0.203,1.5129347826086956,0.9286739130434785,1.0188260869565218,0.9566304347826082,0.9754565217391302,0.9610217391304345,0.9649782608695645,0.9511739130434778,0.9581956521739126,0.9424130434782612
2020-01-08T06:45:25,115.21729,87.11529,232.09768907469717,-432.5707142284031,0.18059999999999998,0.9780808510638296,0.9162510638297873,0.9361446808510644,0.9107829787234049,0.918463829787234,0.9038042553191489,0.9040170212765962,0.888357446808511,0.8943148936170219,0.8766978723404256
2020-01-08T06:45:31,115.2172067,87.1152883,233.46894785907102,-432.34043945398565,0.1447,1.0108263157894732,0.900115789473684,0.9301157894736842,0.8942999999999997,0.8991157894736839,0.8876421052631582,0.8812736842105262,0.8879052631578948,0.8713526315789473,0.8917736842105264
2020-01-08T06:45:43,115.216925,87.1152933,233.7552866421674,-431.90982244498423,0.1386,1.1298615384615385,0.8941948717948718,0.9315025641025643,0.8791948717948717,0.8740153846153846,0.8794256410256411,0.8559384615384615,0.9213999999999998,0.8508102564102562,0.9626051282051282
2020-01-08T06:45:50,115.2167967,87.1152933,235.36726823504645,-431.51645776631227,0.0965,1.1719615384615385,0.9362948717948718,0.9736025641025643,0.9212948717948717,0.9161153846153847,0.9215256410256412,0.8980384615384615,0.9634999999999998,0.8929102564102561,1.0047051282051283
2020-01-08T06:45:56,115.2166717,87.115295,235.96573157742344,-431.11317998286233,0.1234,1.2408894736842104,0.8937842105263156,0.9794684210526317,0.8542578947368419,0.8645999999999996,0.8383631578947366,0.8315999999999995,0.8538631578947368,0.8229684210526317,0.8714947368421052
2020-01-08T06:46:03,115.2165367,87.1152933,236.6492820730739,-430.88628943343156,0.129,1.269578947368421,0.9612105263157897,1.0626315789473686,0.9108421052631577,0.9227368421052631,0.886421052631579,0.8852894736842103,0.8993421052631574,0.8779473684210528,0.9139473684210524
2020-01-08T06:46:08,115.21646,87.115295,237.18473026420145,-430.29962595914975,0.24,1.158578947368421,0.8502105263157897,0.9516315789473686,0.7998421052631577,0.8117368421052631,0.775421052631579,0.7742894736842103,0.7883421052631574,0.7669473684210528,0.8029473684210524
2020-01-08T06:46:16,115.2162367,87.115295,237.64361799141219,-430.2150621137708,0.2983,1.2887512820512816,0.8780333333333334,1.022623076923077,0.8113923076923077,0.83295641025641,0.7632897435897439,0.769879487179487,0.7628282051282052,0.7580846153846152,0.7721358974358976
2020-01-08T06:46:27,115.2160167,87.1152933,238.70439351673448,-429.52724842698876,0.31679999999999997,1.4202789473684208,0.9535684210526318,1.1479894736842104,0.8679631578947364,0.9094631578947368,0.7944894736842107,0.8126210526315789,0.7665421052631578,0.795884210526316,0.7669894736842107
2020-01-08T06:46:37,115.2157533,87.1152933,239.64611608477503,-428.6722979880668,0.36219999999999997,1.6319538461538459,1.1071076923076926,1.3621589743589748,0.9958512820512823,1.0722615384615386,0.8766717948717947,0.9153128205128206,0.794158974358974,0.8853641025641023,0.7731076923076926
2020-01-08T06:46:44,115.2155217,87.1152967,240.89655611792,-427.8584248382074,0.33649999999999997,1.9680319148936172,1.4476063829787242,1.7490957446808513,1.321627659574468,1.4232872340425538,1.1662872340425532,1.2147765957446808,1.058734042553192,1.1777765957446815,1.0393297872340426
2020-01-08T06:46:54,115.215345,87.1152983,242.19552415050964,-427.4763809050923,0.3679,2.6337842105263163,2.099284210526316,2.53802105263158,1.9495999999999993,2.2444157894736843,1.660205263157895,1.8226263157894738,1.2737315789473689,1.7074684210526314,1.158573684210527
2020-01-08T06:47:00,115.215185,87.1152967,243.1214660290657,-427.067743275921,0.4475,2.5541842105263166,2.019684210526316,2.4584210526315804,1.8699999999999994,2.1648157894736846,1.580605263157895,1.7430263157894739,1.1941315789473688,1.6278684210526315,1.0789736842105269
2020-01-08T06:47:07,115.214915,87.1152967,243.78876455270856,-426.42091547039746,0.5562,3.5214481481481488,3.1968555555555556,3.6299481481481464,3.066503703703704,3.6572814814814802,2.62992962962963,3.204299999999999,1.9241888888888887,2.9495222222222206,1.7075037037037042
2020-01-08T06:47:19,115.2147783,87.1152967,245.07737271594655,-425.6019027984539,0.6022,3.475448148148149,3.1508555555555557,3.5839481481481466,3.0205037037037044,3.6112814814814804,2.58392962962963,3.158299999999999,1.878188888888889,2.903522222222221,1.6615037037037044
2020-01-08T06:47:27,115.2146617,87.1152983,245.7175365043618,-425.1464701679741,0.5674,4.139599999999999,3.6236212765957445,4.185621276595744,3.501472340425531,4.381153191489361,2.9307276595744693,3.7718127659574465,2.1180893617021277,3.4299191489361687,1.894323404255319
2020-01-08T06:47:34,115.2144167,87.1152967,246.35928404090572,-424.92175214726154,0.2933,4.413699999999999,3.8977212765957447,4.459721276595744,3.7755723404255312,4.6552531914893605,3.2048276595744696,4.045912765957446,2.392189361702128,3.704019148936169,2.168423404255319
2020-01-08T06:47:48,115.21434,87.1153,247.43527541287926,-424.02264751216643,0.2473,6.549331578947368,6.82983157894737,8.112147368421056,6.256594736842106,nan,4.362173684210526,nan,3.079831578947367,5.450515789473686,2.816226315789473
2020-01-08T06:48:11,115.21408,87.1153033,247.97464752934158,-424.0476015572646,0.3152,6.481431578947368,6.76193157894737,8.044247368421054,6.188694736842106,nan,4.294273684210526,nan,3.011931578947367,5.382615789473686,2.7483263157894733
2020-01-08T06:48:42,115.21385,87.1153,249.46733028155833,-423.53320814821456,0.1369,5.845757894736842,6.597257894736843,7.954836842105261,5.831494736842107,nan,4.216257894736842,7.740521052631578,3.054915789473685,4.888152631578947,2.7987842105263163
2020-01-08T06:48:54,115.2137283,87.1152967,250.57660702599497,-422.50381994490357,0.07915,5.6459552631578935,5.676481578947368,6.683744736842104,5.2017184210526315,nan,4.036428947368421,6.206586842105263,2.958902631578948,4.793692105263158,2.702665789473685
2020-01-08T06:49:10,115.2135917,87.1153,251.04639078444205,-421.81707624747565,0.1548,7.196178723404255,5.842157446808511,8.317308695652171,5.297412765957449,nan,3.981859574468084,7.512434042553192,2.88283829787234,4.960902127659575,2.6317531914893624
2020-01-08T06:49:18,115.2133567,87.115295,251.99589557378854,-421.7113344098331,0.2939,5.350994736842106,5.143047368421055,5.909678947368421,4.745178947368419,7.278731578947369,3.737073684210525,5.094021052631581,2.791994736842105,4.287494736842106,2.5496526315789465
