Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-02-28T11:15:08,33.697225,88.340295,774.8480955909188,-238.6465264591473,0.1729,4.530392682926829,5.673465853658538,4.956660975609755,5.720660975609755,5.5281243902439,5.44890487804878,5.825075609756096,4.670441463414634,5.692831707317074,4.384490243902439
2020-02-28T11:15:12,33.69683,88.340285,775.3181353490986,-238.6786169292858,0.1471,4.556192682926829,5.699265853658538,4.982460975609755,5.7464609756097556,5.553924390243901,5.47470487804878,5.8508756097560966,4.696241463414634,5.7186317073170745,4.410290243902439
2020-02-28T11:15:15,33.6965516,88.3402766,776.502309133469,-238.73625384997985,0.15039999999999998,4.749212244897958,5.901436734693877,5.062926530612246,5.776008163265306,5.64894693877551,5.632926530612244,6.039008163265305,4.87021224489796,5.883048979591837,4.546906122448979
2020-02-28T11:15:19,33.6961583,88.340265,777.4175764470049,-238.66677519770235,0.1392,4.7604122448979584,5.912636734693877,5.074126530612246,5.787208163265307,5.660146938775511,5.644126530612245,6.050208163265306,4.881412244897961,5.894248979591837,4.558106122448979
2020-02-28T11:15:23,33.69578,88.3402567,778.7205785044782,-238.59081843354159,0.1998,4.8736,7.033637500000001,5.426479999999998,7.498259999999999,6.548920000000001,6.361339999999999,8.080302040816324,4.766000000000001,6.81084,4.35252
2020-02-28T11:15:26,33.6954117,88.340245,779.7350298369064,-238.74927254697837,0.2447,4.8286999999999995,6.988737500000001,5.381579999999998,7.453359999999999,6.504020000000001,6.316439999999999,8.035402040816324,4.721100000000001,6.76594,4.30762
2020-02-28T11:15:30,33.6950834,88.3402384,781.1148869924302,-238.61191888523274,0.17739999999999997,4.896,7.056037500000001,5.448879999999998,7.5206599999999995,6.571320000000001,6.3837399999999995,8.102702040816324,4.788400000000001,6.83324,4.37492
2020-02-28T11:15:35,33.6948016,88.3402267,781.881351065769,-238.797149573088,0.3069,4.7665,6.926537500000001,5.319379999999998,7.391159999999999,6.441820000000001,6.254239999999999,7.973202040816324,4.658900000000001,6.70374,4.24542
2020-02-28T11:15:40,33.6945417,88.340215,782.8020882608125,-238.46290324755387,0.32770000000000005,4.917878947368421,8.346408108108108,5.554352631578946,9.229925,7.515738596491225,7.699227272727272,nan,4.8031421052631575,8.763925000000002,4.349966666666667
2020-02-28T11:15:44,33.6942317,88.3402066,783.6713587331923,-238.0799648653006,0.2895,5.1384795918367345,7.97070588235294,5.7640306122448965,9.356277777777775,8.248867346938777,8.390906249999997,nan,4.842234693877551,10.304900000000002,4.369683673469387
