Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-02-28T11:04:39,33.7184633,88.3407833,767.4414618678004,-231.42648148521602,0.2054,2.9931151515151524,3.5734636363636376,3.422463636363636,3.4224484848484855,3.438933333333332,3.2740848484848484,3.356706060606062,3.0865545454545447,3.3362363636363646,3.0363272727272728
2020-02-28T11:04:44,33.717905,88.34078,768.4542891663828,-231.72962968374623,0.2609,2.9376151515151525,3.5179636363636377,3.366963636363636,3.3669484848484856,3.383433333333332,3.2185848484848485,3.301206060606062,3.031054545454545,3.2807363636363647,2.980827272727273
2020-02-28T11:04:50,33.7172867,88.3407717,769.3744701027026,-232.72358026804875,0.2895,2.9090151515151526,3.4893636363636378,3.338363636363636,3.3383484848484857,3.3548333333333322,3.1899848484848485,3.272606060606062,3.002454545454545,3.2521363636363647,2.952227272727273
2020-02-28T11:04:55,33.7170617,88.34076,770.69063762598,-233.4495070907239,0.35729999999999995,2.8412151515151525,3.4215636363636377,3.270563636363636,3.2705484848484856,3.287033333333332,3.1221848484848485,3.204806060606062,2.9346545454545447,3.1843363636363646,2.884427272727273
2020-02-28T11:05:02,33.7166066,88.3407534,771.473187463912,-233.0211231614207,0.3332,2.8653151515151523,3.4456636363636375,3.294663636363636,3.2946484848484854,3.311133333333332,3.1462848484848482,3.228906060606062,2.9587545454545445,3.2084363636363644,2.9085272727272726
2020-02-28T11:05:08,33.7162934,88.340735,772.1422160305386,-233.51854888742196,0.15990000000000001,3.0386151515151525,3.6189636363636377,3.467963636363636,3.4679484848484856,3.484433333333332,3.3195848484848485,3.402206060606062,3.1320545454545448,3.3817363636363647,3.081827272727273
2020-02-28T11:05:14,33.7156883,88.34072,773.5042291940467,-232.7242935836071,0.1784,3.0201151515151525,3.6004636363636378,3.449463636363636,3.4494484848484857,3.465933333333332,3.3010848484848485,3.383706060606062,3.113554545454545,3.3632363636363647,3.063327272727273
2020-02-28T11:05:19,33.7155466,88.3407083,775.2905942239743,-232.85496544724407,0.2682,2.9303151515151526,3.5106636363636374,3.359663636363636,3.3596484848484858,3.376133333333332,3.2112848484848486,3.293906060606062,3.023754545454545,3.273436363636365,2.9735272727272726
2020-02-28T11:05:23,33.7152184,88.3406983,775.8664448596462,-232.22249699989243,0.1891,3.0094151515151526,3.589763636363638,3.4387636363636362,3.4387484848484857,3.4552333333333323,3.2903848484848486,3.373006060606062,3.102854545454545,3.3525363636363648,3.052627272727273
2020-02-28T11:05:28,33.7147917,88.3406817,776.8807825073169,-232.1424292868462,0.16829999999999998,3.6770125,3.8159812500000005,3.7707937500000006,3.7388562499999995,3.7820437499999997,3.5883249999999998,3.6961375000000003,3.350700000000001,3.6583874999999995,3.2635437499999997
2020-02-28T11:05:32,33.7146034,88.34067,778.5022434672119,-231.7464802818999,0.2368,3.427639024390245,4.060834146341462,3.8511024390243906,3.944053658536585,3.952541463414635,3.744760975609756,3.8743219512195126,3.4501756097560987,3.8260292682926837,3.3446390243902453
2020-02-28T11:05:37,33.714305,88.3406634,779.3186560223379,-231.21746599620548,0.3086,3.355839024390245,3.989034146341462,3.7793024390243906,3.872253658536585,3.880741463414635,3.6729609756097563,3.8025219512195125,3.378375609756099,3.7542292682926837,3.2728390243902457
2020-02-28T11:05:44,33.713855,88.340645,779.8708017787237,-231.34716050125013,0.299,3.821396551724139,4.060413793103447,3.9712241379310353,3.96994827586207,4.030258620689655,3.7562068965517255,3.943189655172414,3.3901724137931026,3.89498275862069,3.265120689655173
2020-02-28T11:05:52,33.7135734,88.3406333,781.4230797852655,-230.85767665078413,0.2401,4.02438780487805,4.515826829268295,4.3005097560975605,4.378729268292683,4.458460975609756,4.125290243902439,4.3429,3.6803390243902445,4.247363414634147,3.5329
2020-02-28T11:05:57,33.7132134,88.3406266,781.9342284697393,-230.537232950685,0.1661,4.09838780487805,4.589826829268294,4.37450975609756,4.452729268292683,4.532460975609756,4.199290243902439,4.4169,3.7543390243902444,4.321363414634146,3.6069
2020-02-28T11:06:06,33.7127067,88.34061,782.6387097287463,-230.79590051977834,0.2379,4.287281818181819,4.557706060606061,4.437463636363638,4.487706060606063,4.581100000000002,4.209372727272727,4.461069696969696,3.6992515151515146,4.363675757575758,3.5296151515151513
2020-02-28T11:06:11,33.7123283,88.3405983,783.9221598018403,-230.57268625168962,0.3226,4.183339393939393,4.937278787878787,4.541490909090909,4.724854545454546,4.820036363636362,4.360066666666665,4.6823999999999995,3.687793939393939,4.5095212121212125,3.4953696969696963
2020-02-28T11:06:16,33.711855,88.3405884,785.0526192322087,-230.46153945360874,0.2155,4.290439393939394,5.044378787878788,4.648590909090909,4.831954545454547,4.927136363636363,4.467166666666666,4.789499999999999,3.794893939393939,4.6166212121212125,3.6024696969696963
2020-02-28T11:06:22,33.7115233,88.3405767,786.2676541498452,-230.70746594553145,0.2637,4.647269696969696,5.43511818181818,4.9049969696969695,5.284209090909091,5.360330303030302,4.771754545454545,5.28799696969697,3.950209090909091,5.016875757575757,3.7137545454545453
2020-02-28T11:06:27,33.7111017,88.3405633,787.1571123798792,-230.49165372202117,0.3972,4.16255,5.659800000000002,4.7778833333333335,5.346091666666667,5.247008333333335,4.840008333333333,5.2560916666666655,3.9421333333333344,5.0038833333333335,3.681758333333332
2020-02-28T11:06:36,33.7105317,88.3405467,788.5196168137109,-230.33882823037345,0.423,4.8288125,5.642624999999999,4.926156249999999,5.471937500000001,5.470749999999998,4.9418125,5.5436875,4.0473125,5.267500000000001,3.779968749999999
2020-02-28T11:06:43,33.710125,88.3405317,789.9509718244551,-230.2533740663838,0.5194,4.916787499999999,6.6302129032258055,5.2656937500000005,6.754037499999999,6.180068749999999,5.756443750000001,6.9506625,4.4016625,5.959443750000001,4.067693749999999
2020-02-28T11:06:48,33.709945,88.34052,791.138704275196,-229.9360752932348,0.5273,4.908887499999999,6.622312903225805,5.25779375,6.746137499999999,6.172168749999999,5.7485437500000005,6.9427625,4.393762499999999,5.951543750000001,4.059793749999999
2020-02-28T11:06:52,33.709705,88.3405117,791.8033515343643,-229.38370428424838,0.48460000000000003,4.214546341463414,6.5688249999999995,4.960009756097561,6.627131707317072,5.879570731707318,5.924058536585365,6.38649756097561,4.647936585365852,5.750034146341463,4.284229268292683
2020-02-28T11:06:57,33.7093,88.3404966,792.4790612422432,-229.24132699705746,0.5009,4.198246341463415,6.552525,4.943709756097562,6.610831707317073,5.863270731707319,5.907758536585366,6.370197560975611,4.631636585365853,5.7337341463414635,4.267929268292684
2020-02-28T11:07:04,33.70894,88.3404817,793.9332256671669,-228.913858943761,0.5811,5.954339024390242,7.475509756097559,5.570339024390244,7.170290243902438,6.872509756097564,6.136192682926829,9.7979,4.5693634146341475,8.662157142857142,4.226558536585365
2020-02-28T11:07:16,33.708545,88.3404666,795.0102018566797,-228.50261592579943,0.6888,7.9136999999999995,8.331435294117647,6.301356250000001,7.903096551724135,8.593333333333332,6.141324999999999,nan,4.485481249999999,nan,4.1548875
2020-02-28T11:07:40,33.7078666,88.3404466,795.5410200692252,-228.15238608428444,0.915,4.420531249999999,7.934214285714286,5.19478125,8.094785714285713,6.627624999999998,7.195343750000002,9.419333333333334,4.5440625,6.48515625,4.037
2020-02-28T11:07:52,33.7072017,88.3404266,795.5570372201316,-228.03065619696247,0.945,4.390531249999999,7.904214285714286,5.16478125,8.064785714285714,6.597624999999998,7.165343750000002,9.389333333333335,4.5140625,6.45515625,4.007
2020-02-28T11:08:02,33.706765,88.34041,797.098043391792,-227.88358328258056,0.18969999999999998,5.2145,8.825014285714284,5.906199999999999,8.5568,7.4905750000000015,7.108694736842105,9.280014285714286,5.122750000000001,7.3586,4.67745
2020-02-28T11:08:11,33.7063533,88.3404034,798.107401123385,-227.51090868742813,0.1751,5.271868750000002,8.409233333333333,6.102368750000002,9.412899999999999,8.470868749999998,6.769306250000002,nan,4.93986875,nan,4.67143125
2020-02-28T11:08:21,33.7058217,88.34039,798.4403919491746,-227.9135261502932,0.0943,5.352668750000002,8.490033333333333,6.183168750000002,9.493699999999999,8.551668749999997,6.850106250000002,nan,5.02066875,nan,4.75223125
2020-02-28T11:08:32,33.7052434,88.340375,799.4505589293794,-228.03394905582167,0.1953,5.995557142857144,10.293033333333334,6.617638775510206,10.6455,10.78973448275862,6.637618367346939,nan,4.804475510204082,8.141720408163264,4.442699999999999
2020-02-28T11:08:42,33.7047934,88.3403616,800.5665577086688,-228.13094067559092,0.1325,7.446900000000001,nan,7.596174999999998,nan,nan,6.167349999999998,nan,4.582800000000001,6.758475,4.292775000000001
2020-02-28T11:08:53,33.704245,88.34034,801.3851192997743,-228.06978736402658,0.6618999999999999,6.917500000000001,nan,7.066774999999998,nan,nan,5.637949999999998,nan,4.053400000000001,6.229075,3.763375000000001
2020-02-28T11:09:09,33.7034517,88.3403134,802.937895713131,-227.56505543759323,0.97,11.389375000000003,nan,10.970896551724138,nan,nan,5.263160000000002,nan,3.4556999999999993,8.483538461538464,3.1760800000000007
2020-02-28T11:09:18,33.7029534,88.3403,804.8234232458301,-227.19326747874993,0.868,7.616250000000003,nan,10.473371428571427,nan,nan,5.59604081632653,nan,3.3989183673469383,nan,3.0941224489795913
2020-02-28T11:09:27,33.7023966,88.3402867,805.889504123484,-227.21853763425963,1.121,5.99,nan,7.621935483870967,nan,nan,4.11575,nan,2.5942187499999996,6.159812500000003,2.32609375
2020-02-28T11:09:35,33.7019334,88.340265,807.0853065966256,-227.38204435139994,1.127,5.984,nan,7.615935483870968,nan,nan,4.10975,nan,2.5882187499999993,6.153812500000003,2.32009375
2020-02-28T11:09:50,33.7014083,88.3402533,808.8324413828443,-226.65578985542555,1.1059999999999999,6.483170731707319,nan,7.645609756097558,8.79075,nan,4.0752195121951225,8.890999999999998,2.6178780487804874,5.235414634146341,2.333756097560975
2020-02-28T11:09:58,33.7010483,88.3402416,809.0752382943335,-226.88062122532114,0.973,6.616170731707319,nan,7.778609756097558,8.923749999999998,nan,4.2082195121951225,9.023999999999997,2.7508780487804874,5.368414634146341,2.466756097560975
