Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-02-12T06:57:00,87.928645,87.866435,238.85613257623646,-468.9044468328196,0.1151,0.7694897435897436,1.2320794871794871,1.1301051282051282,1.2279,1.2037461538461538,1.229515384615385,1.2217205128205129,1.2348999999999999,1.2283358974358982,1.2364384615384612
2020-02-12T06:57:05,87.9283167,87.8664334,239.70289033864674,-468.4673142718663,0.10779999999999999,0.7767897435897436,1.2393794871794872,1.1374051282051283,1.2352,1.2110461538461539,1.236815384615385,1.229020512820513,1.2422,1.2356358974358983,1.2437384615384612
2020-02-12T06:57:10,87.928015,87.8664366,240.3870156523213,-467.69489722849323,0.09880000000000001,0.7857897435897436,1.248379487179487,1.1464051282051282,1.2442,1.2200461538461538,1.245815384615385,1.2380205128205128,1.2511999999999999,1.2446358974358982,1.2527384615384611
2020-02-12T06:57:14,87.927665,87.866435,241.0415723326419,-467.46911821427943,0.12240000000000001,0.7621897435897436,1.224779487179487,1.1228051282051281,1.2206,1.1964461538461537,1.222215384615385,1.2144205128205128,1.2275999999999998,1.2210358974358981,1.229138461538461
2020-02-12T06:57:19,87.9273317,87.8664317,241.94280584882273,-466.76182297539543,0.07975,0.8048397435897436,1.2674294871794871,1.1654551282051282,1.26325,1.2390961538461538,1.264865384615385,1.2570705128205129,1.2702499999999999,1.2636858974358982,1.2717884615384611
2020-02-12T06:57:24,87.9269066,87.8664301,242.61930404681607,-465.7986213920648,0.091,1.1235526315789475,1.2211315789473685,1.1829736842105265,1.2226315789473685,1.2138684210526312,1.2279473684210525,1.2226578947368423,1.2343947368421049,1.2269999999999996,1.238
2020-02-12T06:57:29,87.9265934,87.8664317,243.70156366825938,-464.9664219590117,0.10220000000000001,1.053321739130435,1.2039304347826087,1.158821739130435,1.208365217391304,1.194647826086956,1.2139086956521739,1.2065391304347823,1.2272347826086958,1.2119739130434786,1.2334086956521741
2020-02-12T06:57:34,87.9262417,87.8664317,244.3768797605774,-464.556911677561,0.0999,1.055621739130435,1.2062304347826087,1.161121739130435,1.210665217391304,1.196947826086956,1.2162086956521738,1.2088391304347823,1.2295347826086958,1.2142739130434785,1.2357086956521741
2020-02-12T06:57:38,87.9259283,87.8664266,245.18394215273702,-463.94689482174823,0.10949999999999999,1.052397435897436,1.1830384615384615,1.1528076923076926,1.1887820512820513,1.1781410256410256,1.1973205128205127,1.1896538461538462,1.2129102564102567,1.1947820512820508,1.2196794871794872
2020-02-12T06:57:45,87.9255367,87.8664283,245.87664730952332,-462.8757919726345,0.1016,1.0364645161290322,1.1444967741935483,1.1108193548387095,1.1447548387096775,1.132851612903226,1.1501096774193549,1.1403032258064514,1.1693999999999998,1.1444645161290323,1.1812387096774193
2020-02-12T06:57:49,87.9252034,87.8664301,246.62042429237883,-462.2719240879721,0.07246000000000001,1.0239502564102565,1.147052820512821,1.1210271794871798,1.1458733333333333,1.1365656410256415,1.144078461538462,1.1333605128205135,1.1572835897435896,1.134309230769231,1.1666425641025642
2020-02-12T06:57:54,87.9248699,87.8664317,247.5095969858486,-461.9506792878096,0.0977,0.9987102564102565,1.121812820512821,1.0957871794871799,1.1206333333333334,1.1113256410256416,1.1188384615384621,1.1081205128205136,1.1320435897435897,1.1090692307692311,1.1414025641025642
2020-02-12T06:57:58,87.9246616,87.8664317,248.26846661177842,-461.52874725597115,0.1493,0.9471102564102565,1.070212820512821,1.0441871794871798,1.0690333333333333,1.0597256410256415,1.067238461538462,1.0565205128205135,1.0804435897435896,1.057469230769231,1.0898025641025642
2020-02-12T06:58:03,87.9242633,87.8664283,248.61376390779236,-461.085997614203,0.11,0.9990217391304345,1.102586956521739,1.0768478260869567,1.0964782608695658,1.0869782608695655,1.0927826086956525,1.0812826086956526,1.107608695652174,1.0818695652173917,1.1190869565217387
2020-02-12T06:58:08,87.924005,87.8664283,249.55396451963668,-460.0695562146367,0.1263,0.9741210526315792,1.083121052631579,1.0603315789473684,1.0815947368421053,1.075778947368421,1.0812789473684215,1.0676210526315792,1.0939631578947373,1.0666473684210525,1.106857894736842
2020-02-12T06:58:13,87.9236917,87.8664283,249.97349491950996,-459.513694120582,0.1482,0.9522210526315792,1.0612210526315793,1.0384315789473684,1.0596947368421055,1.0538789473684211,1.0593789473684216,1.0457210526315794,1.0720631578947373,1.0447473684210524,1.0849578947368421
2020-02-12T06:58:17,87.92356,87.8664283,250.6192092148441,-458.9238661341914,0.11900000000000001,1.1233421052631583,1.1726578947368418,1.1396578947368423,1.1767631578947368,1.163315789473684,1.1878421052631576,1.1825526315789476,1.2087105263157893,1.1909473684210523,1.2135789473684213
2020-02-12T06:58:23,87.92302,87.866425,250.64669954736675,-458.5254974976434,0.1931,1.0492421052631582,1.0985578947368417,1.0655578947368423,1.1026631578947368,1.089215789473684,1.1137421052631575,1.1084526315789476,1.1346105263157893,1.1168473684210523,1.1394789473684213
2020-02-12T06:58:28,87.9226316,87.8664216,252.0414044635122,-457.35192669472576,0.1605,1.0466702127659575,1.1316702127659573,1.0959893617021272,1.13713829787234,1.1252234042553184,1.1481170212765957,1.1427340425531913,1.1653297872340427,1.1500957446808509,1.1707765957446807
2020-02-12T06:58:37,87.9221033,87.86642,252.9396055123657,-456.3402465719806,0.1975,1.0096702127659576,1.0946702127659573,1.0589893617021273,1.1001382978723402,1.0882234042553185,1.1111170212765957,1.1057340425531914,1.1283297872340428,1.113095744680851,1.1337765957446808
2020-02-12T06:58:44,87.9215366,87.8664216,253.9289773055836,-455.1240294556279,0.266,0.9036923076923078,1.016128205128205,0.9787179487179485,1.0195384615384613,1.006974358974359,1.0249230769230768,1.0133333333333328,1.042769230769231,1.0171282051282051,1.0538461538461539
2020-02-12T06:58:50,87.9212634,87.86642,255.3863862775702,-454.3961284876921,0.2929,0.9891769230769227,1.0415871794871798,1.0253564102564103,1.035638461538462,1.0333820512820522,1.0310230769230768,1.028689743589744,1.0357923076923081,1.0303307692307697,1.0398692307692308
2020-02-12T06:58:54,87.9210083,87.8664216,255.71233261918948,-453.575251259988,0.2828,1.1060205128205132,1.129405128205128,1.1126102564102565,1.1159692307692306,1.1156358974358977,1.113610256410257,1.1120974358974365,1.1160205128205134,1.1154820512820511,1.1193538461538466
2020-02-12T06:59:01,87.9205983,87.8664216,256.2739110747813,-453.2775216086516,0.2693,1.1434631578947365,1.1799894736842105,1.1632526315789473,1.1709105263157893,1.1695421052631576,1.1718052631578946,1.1694894736842105,1.176673684210527,1.172726315789474,1.181963157894737
2020-02-12T06:59:05,87.9203466,87.8664234,257.0589698083138,-452.4710999516289,0.2267,1.2009052631578951,1.2498789473684209,1.216694736842105,1.2343526315789477,1.2298263157894738,1.2397736842105265,1.2358789473684215,1.24858947368421,1.2414842105263157,1.2556947368421048
2020-02-12T06:59:10,87.920045,87.8664234,257.60381522335604,-452.2030671118321,0.2368,1.1908052631578951,1.2397789473684209,1.206594736842105,1.2242526315789477,1.2197263157894738,1.2296736842105265,1.2257789473684215,1.23848947368421,1.2313842105263157,1.2455947368421048
2020-02-12T06:59:15,87.91969,87.8664216,258.1940359740275,-451.6275584071063,0.3322,1.095405263157895,1.1443789473684207,1.1111947368421051,1.1288526315789478,1.1243263157894736,1.1342736842105265,1.1303789473684214,1.1430894736842099,1.1359842105263158,1.1501947368421048
2020-02-12T06:59:20,87.9193366,87.8664216,258.97404766374314,-450.82031013350826,0.3479,1.278757894736842,1.140942105263158,1.166468421052632,1.1021000000000005,1.103389473684211,1.0950736842105266,1.1049157894736839,1.1105736842105265,1.1140736842105268,1.114047368421053
2020-02-12T06:59:27,87.9188784,87.8664301,259.7773283785281,-450.2129014634605,0.3439,1.282757894736842,1.144942105263158,1.170468421052632,1.1061000000000005,1.107389473684211,1.0990736842105266,1.1089157894736839,1.1145736842105265,1.1180736842105268,1.118047368421053
2020-02-12T06:59:35,87.9184883,87.866435,260.89239619597026,-450.324014716232,0.331,1.2956578947368422,1.157842105263158,1.1833684210526318,1.1190000000000004,1.120289473684211,1.1119736842105266,1.121815789473684,1.1274736842105264,1.1309736842105267,1.1309473684210531
2020-02-12T06:59:40,87.9181783,87.8664334,261.53779674929694,-450.00163624703697,0.2323,1.5945947368421052,1.3867000000000005,1.4890157894736842,1.3092526315789472,1.334963157894737,1.249857894736842,1.2724631578947367,1.2514105263157895,1.2743842105263155,1.259094736842105
2020-02-12T06:59:49,87.9178217,87.8664301,262.1361637956136,-449.24435733314607,0.1875,1.6393947368421051,1.4315000000000004,1.5338157894736841,1.3540526315789472,1.379763157894737,1.294657894736842,1.3172631578947367,1.2962105263157895,1.3191842105263154,1.303894736842105
