Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-02-12T10:43:29,87.3762584,87.877975,822.1676741013576,-226.52738364223214,0.2595,4.713770833333333,3.673010416666666,4.241739583333333,3.3690312500000013,3.8296770833333342,2.8928854166666658,3.3417500000000007,2.276458333333334,3.182364583333333,2.0873958333333325
2020-02-12T10:43:34,87.3758133,87.8779834,823.6787122575688,-226.89337115463968,0.1091,3.5252802816901396,3.5102239436619715,3.824026760563378,3.1697028169014083,3.529322535211266,2.7458577464788734,3.0931394366197194,2.208702816901408,2.9597873239436625,2.042040845070422
2020-02-12T10:43:38,87.3754234,87.8779866,824.8928845126874,-226.98768064116194,0.11800000000000001,3.4433492063492053,3.175714285714285,3.561031746031746,2.9034761904761903,3.237952380952382,2.5212857142857144,2.8180476190476185,2.0253492063492065,2.690158730158731,1.8719841269841264
2020-02-12T10:43:46,87.3748667,87.8779966,825.9451317248165,-226.65378839499004,0.2169,3.161409859154929,2.530367605633803,2.9131704225352117,2.322846478873239,2.5822126760563373,2.0421563380281698,2.256043661971831,1.6769591549295773,2.1752971830985923,1.5644380281690144
2020-02-12T10:43:51,87.3745367,87.8780033,827.1956092694476,-226.51868707324257,0.1259,3.062269014084507,2.37360704225352,2.737973239436619,2.164057746478874,2.3820718309859146,1.9203535211267608,2.079198591549295,1.6368605633802824,2.0126492957746476,1.5565929577464797
2020-02-12T10:44:01,87.3738284,87.878015,827.9111090729981,-226.49484731607492,0.1753,2.279375,1.653524999999999,1.915262499999999,1.5002000000000009,1.5960000000000005,1.361262500000001,1.403424999999999,1.2812624999999995,1.3746875000000007,1.283975
2020-02-12T10:44:08,87.3733667,87.8780217,829.5120879429114,-226.23472260083346,0.24609999999999999,1.8513788732394365,1.2961676056338032,1.5127450704225358,1.171618309859155,1.2297450704225348,1.0751112676056334,1.0894070422535214,1.0548154929577471,1.0691957746478868,1.076294366197183
2020-02-12T10:44:13,87.3729983,87.8780266,830.4695853258213,-225.9369238758822,0.282,1.8154788732394365,1.2602676056338031,1.4768450704225358,1.135718309859155,1.1938450704225347,1.0392112676056333,1.0535070422535213,1.018915492957747,1.0332957746478868,1.040394366197183
2020-02-12T10:44:17,87.3727284,87.8780317,831.3133681684046,-225.71356739688835,0.2685,1.4010633802816903,0.9768098591549299,1.093612676056338,0.897866197183099,0.9149084507042258,0.8602605633802816,0.8532042253521124,0.8865140845070418,0.843612676056338,0.9120633802816904
2020-02-12T10:44:22,87.3722616,87.8780383,831.9060881584443,-225.68028050727804,0.1506,1.2354704225352107,0.9348225352112678,1.0029352112676058,0.8772169014084514,0.8852732394366194,0.8605971830985919,0.854090140845071,0.8855549295774647,0.8502732394366195,0.9004845070422536
2020-02-12T10:44:28,87.3717717,87.8780433,833.1801795467851,-225.58545962554183,0.145,1.2410704225352107,0.9404225352112678,1.0085352112676058,0.8828169014084515,0.8908732394366194,0.866197183098592,0.859690140845071,0.8911549295774648,0.8558732394366195,0.9060845070422536
2020-02-12T10:44:34,87.37143,87.87805,834.3740456691662,-225.1915018149027,0.1843,1.1154083333333331,0.8409222222222227,0.871227777777778,0.8073666666666663,0.7957416666666662,0.8146305555555557,0.784436111111111,0.8759361111111116,0.7843250000000004,0.9171166666666662
2020-02-12T10:44:38,87.3710617,87.8780517,834.9892797437857,-225.07486095018083,0.2028,0.9656788732394367,0.798101408450704,0.8056507042253523,0.778664788732394,0.7657352112676056,0.788678873239436,0.7597915492957752,0.8407915492957744,0.759425352112677,0.875467605633803
2020-02-12T10:44:44,87.3706666,87.8780617,835.9292125904116,-224.60666787456972,0.2281,0.9599506329113923,0.7889886075949368,0.7885708860759495,0.7798493670886082,0.7681531645569621,0.7916468354430382,0.7633683544303799,0.8407987341772147,0.7633683544303792,0.8730518987341769
2020-02-12T10:44:52,87.3702034,87.8780683,836.8166844853682,-224.82254803034783,0.1506,0.9306253521126764,0.8682450704225355,0.8518788732394367,0.8629211267605634,0.8467943661971828,0.8745267605633802,0.8452450704225347,0.9237943661971837,0.8468225352112673,0.956371830985915
2020-02-12T10:44:56,87.3698383,87.8780717,837.6301133760509,-224.40478306471107,0.06694,1.0142853521126765,0.9519050704225356,0.9355388732394367,0.9465811267605635,0.9304543661971829,0.9581867605633803,0.9289050704225348,1.0074543661971838,0.9304825352112673,1.0400318309859151
2020-02-12T10:45:00,87.36945,87.8780766,838.5846704919679,-224.12650772349252,0.07424,0.9184923943661976,0.813858591549296,0.8020276056338027,0.8208163380281697,0.7923656338028169,0.8390557746478868,0.7927740845070422,0.9217740845070425,0.796689577464789,0.9826754929577471
