Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-01-19T13:01:32,98.32475,87.4046134,235.20336331141132,-439.111714376546,0.24480000000000002,1.4711347826086958,0.8868739130434785,0.9770260869565218,0.9148304347826083,0.9336565217391303,0.9192217391304346,0.9231782608695646,0.9093739130434778,0.9163956521739126,0.9006130434782612
2020-01-19T13:01:37,98.3244283,87.4046134,235.99512721711233,-438.49958135942404,0.2728,0.9137789473684212,0.8907,0.8950157894736841,0.8923052631578947,0.8925684210526317,0.8908578947368417,0.8887789473684209,0.885884210526316,0.8835157894736836,0.8789368421052632
2020-01-19T13:01:41,98.3242367,87.4046083,237.29038114516436,-437.92782376222215,0.2184,0.9999684210526315,0.942231578947368,0.9548631578947367,0.9403105263157893,0.9428894736842105,0.9379157894736841,0.9366263157894738,0.9304684210526318,0.9291263157894741,0.9217578947368422
2020-01-19T13:01:46,98.3239733,87.4046067,237.84876959083238,-437.015758003314,0.16399999999999998,1.0543684210526316,0.9966315789473681,1.0092631578947369,0.9947105263157894,0.9972894736842106,0.9923157894736843,0.9910263157894739,0.984868421052632,0.9835263157894742,0.9761578947368423
2020-01-19T13:01:51,98.3237817,87.404605,238.8111782999057,-436.3544231893166,0.2021,1.3849512820512817,0.9742333333333335,1.1188230769230771,0.9075923076923078,0.92915641025641,0.859489743589744,0.866079487179487,0.8590282051282052,0.8542846153846153,0.8683358974358977
2020-01-19T13:01:55,98.32341,87.4046033,239.42168110691017,-435.78334606243243,0.20829999999999999,1.3787512820512817,0.9680333333333335,1.1126230769230772,0.9013923076923078,0.9229564102564101,0.853289743589744,0.859879487179487,0.8528282051282052,0.8480846153846153,0.8621358974358977
2020-01-19T13:01:59,98.3231834,87.4046017,240.96075587470705,-434.9830227758054,0.2167,1.3703512820512818,0.9596333333333334,1.104223076923077,0.8929923076923078,0.91455641025641,0.8448897435897439,0.851479487179487,0.8444282051282052,0.8396846153846153,0.8537358974358976
2020-01-19T13:02:03,98.32299,87.4045983,241.79799389417306,-434.3974361828007,0.2459,1.748253846153846,1.2234076923076924,1.4784589743589747,1.1121512820512822,1.1885615384615387,0.9929717948717947,1.0316128205128205,0.9104589743589739,1.0016641025641022,0.8894076923076926
2020-01-19T13:02:14,98.3228217,87.4045983,242.42458021586884,-433.6640085663532,0.2751,1.7190538461538458,1.1942076923076925,1.4492589743589748,1.0829512820512823,1.1593615384615386,0.9637717948717947,1.0024128205128204,0.8812589743589739,0.9724641025641022,0.8602076923076926
2020-01-19T13:02:20,98.3225317,87.4045983,242.67752701631684,-433.15994632580646,0.22010000000000002,2.0844319148936172,1.5640063829787243,1.8654957446808513,1.438027659574468,1.5396872340425538,1.2826872340425532,1.3311765957446808,1.175134042553192,1.2941765957446816,1.1557297872340426
2020-01-19T13:02:30,98.32225,87.40459,243.77851680378268,-432.60654534742713,0.2212,2.5746717948717954,1.8708512820512824,2.2603128205128202,1.73554358974359,1.905210256410256,1.5240051282051281,1.6021333333333332,1.32305641025641,1.5441076923076924,1.2804923076923076
2020-01-19T13:02:37,98.3220783,87.40459,244.3763933279496,-431.07702269086633,0.2807,2.5151717948717955,1.8113512820512825,2.2008128205128203,1.6760435897435901,1.845710256410256,1.4645051282051282,1.5426333333333333,1.26355641025641,1.4846076923076925,1.2209923076923077
2020-01-19T13:02:42,98.3218383,87.4045867,244.85135043078412,-430.6655943056842,0.3649,2.6367842105263164,2.102284210526316,2.54102105263158,1.9525999999999994,2.2474157894736844,1.663205263157895,1.8256263157894739,1.2767315789473688,1.7104684210526315,1.1615736842105269
2020-01-19T13:02:47,98.3216533,87.40459,245.65849414655838,-429.85282081043,0.45130000000000003,2.9483842105263154,2.441357894736842,2.874673684210526,2.2974105263157893,2.6821473684210533,1.9680947368421047,2.242252631578948,1.4694105263157897,2.1016473684210535,1.312278947368422
2020-01-19T13:02:51,98.32138,87.4045883,246.403120156,-429.8255032236628,0.4653,2.9343842105263156,2.427357894736842,2.860673684210526,2.283410526315789,2.668147368421053,1.9540947368421047,2.2282526315789477,1.4554105263157897,2.0876473684210537,1.298278947368422
2020-01-19T13:03:00,98.321135,87.4045883,247.47305913402505,-429.16203373254916,0.4827,3.264589473684212,2.8347210526315787,3.2596157894736844,2.736010526315789,3.187878947368423,2.3697473684210517,2.782142105263159,1.7631157894736846,2.594378947368422,1.5689052631578946
2020-01-19T13:03:09,98.3208383,87.404595,248.20164278874142,-428.59920278468945,0.4434,4.2635999999999985,3.7476212765957446,4.309621276595744,3.625472340425531,4.505153191489361,3.0547276595744695,3.8958127659574466,2.242089361702128,3.553919148936169,2.018323404255319
2020-01-19T13:03:19,98.320525,87.4045967,249.39285417670965,-428.6607773523839,0.5658,4.141199999999999,3.625221276595745,4.187221276595744,3.5030723404255313,4.3827531914893605,2.9323276595744696,3.773412765957447,2.119689361702128,3.431519148936169,1.8959234042553192
2020-01-19T13:03:25,98.3202316,87.4046,250.4588160277552,-428.13585731107077,0.841,6.529163636363635,5.572636363636364,7.406685185185183,5.1716727272727265,nan,3.6430181818181824,nan,2.4356909090909102,4.799145454545457,2.172945454545454
2020-01-19T13:03:33,98.3200267,87.4045967,251.6813296434325,-427.9176275192242,0.6466,5.0785052631578935,5.109031578947368,6.116294736842104,4.6342684210526315,nan,3.4689789473684214,5.639136842105263,2.391452631578948,4.226242105263158,2.135215789473685
2020-01-19T13:03:43,98.32009,87.40459,252.16745322453482,-427.0619512432672,0.5501,5.175005263157894,5.205531578947369,6.212794736842104,4.730768421052632,nan,3.565478947368421,5.735636842105263,2.4879526315789477,4.322742105263158,2.231715789473685
2020-01-19T13:03:51,98.31987,87.40458,251.14321987017848,-426.16433166783224,0.2818,5.443305263157894,5.473831578947369,6.481094736842104,4.999068421052632,nan,3.833778947368421,6.003936842105263,2.7562526315789477,4.591042105263159,2.500015789473685
2020-01-19T13:03:56,98.3196017,87.40458,251.49520886596065,-424.56852280852536,0.3986,5.326505263157894,5.357031578947368,6.364294736842104,4.882268421052632,nan,3.716978947368421,5.887136842105263,2.6394526315789477,4.4742421052631585,2.383215789473685
2020-01-19T13:04:03,98.3193667,87.4045867,252.54449890270564,-424.05830171805826,0.2465,5.478605263157894,5.509131578947368,6.516394736842104,5.034368421052632,nan,3.869078947368421,6.039236842105263,2.7915526315789476,4.626342105263158,2.535315789473685
2020-01-19T13:04:08,98.3191083,87.404585,253.53779523862033,-424.26425449905963,0.1219,5.522994736842105,5.315047368421054,6.08167894736842,4.917178947368419,7.4507315789473685,3.909073684210525,5.26602105263158,2.9639947368421047,4.459494736842106,2.721652631578946
2020-01-19T13:04:23,98.3187317,87.4045833,254.4863467427782,-423.59215645014643,0.1258,5.5190947368421055,5.311147368421055,6.0777789473684205,4.913278947368419,7.446831578947369,3.905173684210525,5.2621210526315805,2.960094736842105,4.455594736842106,2.7177526315789464
2020-01-19T13:04:31,98.3183383,87.4045833,255.50049038714008,-422.5000062335135,0.1797,4.743865217391304,4.376843478260868,4.885952173913044,4.001908695652173,4.614256521739131,3.4229521739130444,3.9077565217391306,2.809691304347826,3.6270826086956522,2.6538869565217387
2020-01-19T13:04:43,98.3180183,87.4045833,257.0051785699875,-421.74484706928865,0.3357,4.587865217391304,4.220843478260869,4.729952173913044,3.8459086956521737,4.4582565217391315,3.2669521739130443,3.7517565217391304,2.653691304347826,3.471082608695652,2.4978869565217385
2020-01-19T13:05:02,98.317615,87.4045817,257.9497280783867,-420.9910092788492,1.034,3.3042894736842108,2.911631578947369,3.229894736842107,2.7327894736842113,2.9889210526315777,2.420947368421052,2.6878947368421056,2.0579473684210523,2.569921052631578,1.9481842105263152
2020-01-19T13:05:14,98.31728,87.4045867,258.8939848728283,-419.7730296639736,0.983,3.0211025641025615,2.8225128205128196,2.984564102564102,2.7122307692307692,2.8577692307692297,2.537820512820513,2.7252307692307687,2.270615384615384,2.6568717948717953,2.16048717948718
2020-01-19T13:05:24,98.3171517,87.404585,260.06897907610534,-419.54831545779166,0.945,2.91144680851064,2.774893617021278,2.917,2.70631914893617,2.8196808510638305,2.5639574468085113,2.733255319148937,2.3151276595744683,2.6646808510638307,2.215914893617022
2020-01-19T13:05:33,98.3169233,87.404585,260.13343591837497,-418.94295049796386,0.92,2.93644680851064,2.799893617021278,2.9419999999999997,2.73131914893617,2.8446808510638304,2.5889574468085113,2.7582553191489367,2.340127659574468,2.6896808510638306,2.240914893617022
2020-01-19T13:05:39,98.3166117,87.4045883,260.78765899946467,-418.40410824394723,0.8390000000000001,3.0498085106382975,2.737297872340425,2.8689361702127645,2.698170212765957,2.805936170212766,2.6065957446808508,2.7443191489361696,2.400744680851064,2.6960425531914893,2.3014468085106383
2020-01-19T13:05:44,98.3164733,87.4045867,262.10027016918815,-418.1758643828878,0.5108,3.2199391304347817,2.9667434782608697,3.0284608695652175,2.9928304347826087,3.068808695652175,2.972069565217391,3.0869173913043486,2.7701130434782613,3.0564826086956502,2.661786956521738
2020-01-19T13:05:49,98.3162967,87.404585,262.47021070344897,-417.6887332292597,0.4188,3.311939130434782,3.05874347826087,3.1204608695652176,3.0848304347826088,3.1608086956521753,3.064069565217391,3.1789173913043487,2.8621130434782613,3.1484826086956503,2.753786956521738
2020-01-19T13:05:59,98.3160183,87.4045817,263.022733316014,-417.1373825682506,0.4289,3.0615999999999994,2.934915789473684,2.954784210526315,2.9825210526315784,3.0300473684210516,2.9880210526315794,3.072731578947369,2.818073684210526,3.049863157894736,2.7187578947368425
