Date/Time, Lon, Lat, Local X, Local Y, Snow Depth (m), Ice Thickness f1525Hz_hcp_i (m), Ice Thickness f1525Hz_hcp_q (m) Ice Thickness f5325Hz_hcp_i (m), Ice Thickness f5325Hz_hcp_q (m), Ice Thickness f18325Hz_hcp_i (m), Ice Thickness f18325Hz_hcp_q (m), Ice Thickness f63025Hz_hcp_i (m),Ice Thickness f63025Hz_hcp_q (m), Ice Thickness f93075Hz_hcp_i (m), Ice Thickness f93075Hz_hcp_q (m)
2020-02-21T06:35:55,66.8176383,88.4818,237.24610788305117,-439.60085531068916,0.2927,-0.052474999999999966,1.1067390243902437,0.7844219512195123,1.1464951219512196,1.0674951219512192,1.1809829268292684,1.1450804878048781,1.197860975609756,1.1513487804878053,1.1892756097560975
2020-02-21T06:36:04,66.8171483,88.4818033,237.940699723682,-439.009953161178,0.42719999999999997,1.0365804878048777,1.0757756097560975,1.0591902439024388,1.0892390243902441,1.0801658536585368,1.0861658536585368,1.0885073170731707,1.0830682926829274,1.0902878048780487,1.0755560975609755
2020-02-21T06:36:11,66.8167534,88.4818083,238.81230794102038,-438.2652062829808,0.2882,1.2511750000000001,1.1319000000000001,1.1293999999999997,1.13435,1.136075,1.1409499999999997,1.1378249999999999,1.14015,1.1345749999999997,1.1357749999999995
2020-02-21T06:36:18,66.816395,88.4818134,239.46878131184792,-437.9612092310838,0.3028,1.2365750000000002,1.1173000000000002,1.1147999999999998,1.11975,1.121475,1.1263499999999997,1.123225,1.12555,1.1199749999999997,1.1211749999999996
2020-02-21T06:36:25,66.8160517,88.481815,240.01735480380205,-437.6450168019401,0.2473,1.2100000000000002,1.0946000000000002,1.1039249999999998,1.0886000000000002,1.0890750000000002,1.09285,1.0879500000000002,1.0975000000000004,1.0844500000000001,1.0978500000000007
2020-02-21T06:36:34,66.8155966,88.4818216,240.60594944894956,-436.9374032428412,0.2445,1.2128000000000003,1.0974000000000004,1.106725,1.0914000000000004,1.0918750000000004,1.0956500000000002,1.0907500000000003,1.1003000000000005,1.0872500000000003,1.1006500000000008
2020-02-21T06:36:43,66.81513,88.481825,241.29376547582348,-436.5319599499039,0.254,1.2033000000000003,1.0879000000000003,1.097225,1.0819000000000003,1.0823750000000003,1.0861500000000002,1.0812500000000003,1.0908000000000004,1.0777500000000002,1.0911500000000007
2020-02-21T06:36:56,66.81459,88.481835,242.09133154565063,-435.78468055699796,0.3084,1.16369756097561,0.9894292682926829,1.0067707317073171,0.9744292682926823,0.9771365853658533,0.9777219512195123,0.9703560975609749,0.9873804878048773,0.9655268292682935,0.9909902439024392
2020-02-21T06:37:02,66.8143216,88.4818367,242.73443804774556,-435.175653266377,0.40590000000000004,1.4253682926829265,0.9669780487804879,1.0555146341463417,0.9171731707317069,0.933221951219512,0.8967829268292676,0.9039536585365854,0.9032951219512192,0.8995634146341459,0.9045390243902441
2020-02-21T06:37:07,66.8140166,88.4818383,243.15416397644884,-434.5860324033771,0.45640000000000003,1.3748682926829265,0.9164780487804879,1.0050146341463417,0.8666731707317069,0.882721951219512,0.8462829268292676,0.8534536585365854,0.8527951219512192,0.8490634146341459,0.8540390243902442
2020-02-21T06:37:14,66.8135433,88.4818367,243.73097348741985,-434.16188758742885,0.4575,1.4175487804878044,0.9917195121951221,1.1212073170731711,0.9214999999999998,0.9490365853658536,0.8804512195121954,0.8947926829268289,0.8756951219512195,0.8872317073170732,0.8770853658536588
2020-02-21T06:37:24,66.8130266,88.48184,244.76420315840522,-433.17850603608053,0.48210000000000003,1.5463878048780493,1.0685097560975607,1.225582926829268,0.9898268292682924,1.028046341463415,0.9264121951219513,0.9489487804878047,0.9068024390243903,0.9376804878048779,0.904778048780488
2020-02-21T06:37:38,66.8123766,88.48185169999999,245.64584092794829,-432.28213358803396,0.4328,1.8790048780487802,1.2594195121951215,1.4940780487804877,1.1534195121951225,1.2282243902439025,1.045980487804878,1.0919317073170736,0.979151219512195,1.0693707317073171,0.9624439024390246
2020-02-21T06:37:54,66.8115434,88.4818667,246.4987283712062,-431.753233328461,0.5393,1.7725048780487804,1.1529195121951217,1.3875780487804876,1.0469195121951227,1.1217243902439025,0.939480487804878,0.9854317073170736,0.872651219512195,0.9628707317073172,0.8559439024390246
2020-02-21T06:38:07,66.8108366,88.4818767,247.69565770183556,-431.38384479434393,0.6189,2.0560024390243896,1.60290487804878,1.8865146341463421,1.482417073170732,1.621051219512195,1.2885390243902441,1.372465853658537,1.1172219512195118,1.330173170731707,1.0810268292682927
2020-02-21T06:38:17,66.8104534,88.48188,248.81698019716276,-430.86130482550016,0.941,1.9208800000000008,1.600060000000001,1.8740400000000004,1.4750800000000006,1.66452,1.2352200000000009,1.361260000000001,0.9511600000000008,1.2880599999999993,0.8798399999999996
2020-02-21T06:38:30,66.809945,88.4818934,249.3276298008821,-429.87661266306526,0.9279999999999999,2.258951219512195,1.9655121951219514,2.2287317073170736,1.8640731707317078,2.09629268292683,1.6103902439024402,1.7666829268292679,1.2221951219512195,1.6552195121951216,1.1136341463414636
2020-02-21T06:38:44,66.8092383,88.481905,249.80299802529962,-429.5969438577598,0.6369,2.550051219512195,2.256612195121951,2.5198317073170733,2.1551731707317074,2.38739268292683,1.9014902439024401,2.057782926829268,1.5132951219512194,1.9463195121951216,1.4047341463414635
2020-02-21T06:38:53,66.8087766,88.4819116,250.84289429077324,-429.08808664930973,0.4681,8.6819,7.7929243902439005,5.36851224489796,3.6718183673469382,4.197634693877552,3.1068387755102034,3.6128999999999993,2.4678387755102036,3.4017775510204085,2.2691040816326526
2020-02-21T06:39:05,66.8080799,88.4819167,251.55334252186816,-428.6722350926852,0.31620000000000004,8.8338,7.9448243902439,5.520412244897959,3.823718367346938,4.349534693877551,3.2587387755102037,3.7647999999999993,2.6197387755102035,3.5536775510204084,2.4210040816326526
2020-02-21T06:39:15,66.807625,88.4819233,252.8358450959791,-427.7465605440053,0.3331,4.797553061224489,4.398900000000002,4.605512244897959,4.36728775510204,4.665614285714286,3.922777551020407,4.30167551020408,3.1825530612244908,4.010961224489796,2.953736734693878
2020-02-21T06:39:34,66.806825,88.481945,253.49920528622675,-427.12940738529437,0.20920000000000002,4.921453061224489,4.522800000000002,4.729412244897959,4.49118775510204,4.789514285714286,4.046677551020407,4.42557551020408,3.3064530612244907,4.1348612244897955,3.0776367346938778
2020-02-21T06:39:47,66.8061516,88.48196,254.3541203220044,-426.9153728870146,0.3392,4.791453061224489,4.392800000000002,4.599412244897959,4.36118775510204,4.659514285714286,3.916677551020407,4.29557551020408,3.176453061224491,4.004861224489796,2.947636734693878
2020-02-21T06:39:59,66.8054133,88.48197,255.29962078031065,-426.8658412095001,0.18280000000000002,6.877674999999998,5.084419512195121,5.680639024390245,4.728102439024391,5.302639024390244,4.085468292682926,4.648248780487806,3.2861756097560986,4.303175609756098,3.056834146341463
2020-02-21T06:41:40,66.802685,88.48209,256.60197541616577,-426.4749504351022,0.32189999999999996,6.35171224489796,5.034916326530611,5.471957142857142,4.959651020408161,5.464610204081633,4.30844693877551,4.9993857142857125,3.4019367346938774,4.645120408163267,3.1583040816326537
