Date/Time, Lon, Lat, local X, Local Y, Snow Depth (m), Ice Thickness 18kHz ip (m), Ice Thickness 5kHz ip (m), Ice Thickness 93kHz ip (m),
2019-10-24T05:28:05,129.2083283,85.392765,416.6560866887419,-232.66975542169266,0.1232,0.4718,0.44179999999999997,0.4498
2019-10-24T05:28:09,129.208375,85.39278,416.902139846521,-235.00579295820296,0.096,0.5890000000000001,0.535,0.551
2019-10-24T05:28:16,129.2083817,85.3928017,416.90524030938155,-236.50635386217476,0.0892,0.5958000000000001,0.5418000000000001,0.5578000000000001
2019-10-24T05:28:20,129.2084283,85.3928233,417.23332844416126,-238.35311066533475,0.113,0.595,0.519,0.604
2019-10-24T05:28:26,129.2085533,85.39286,417.61083163990065,-240.48864382677687,0.08289999999999999,0.5511,0.4991,0.5411
2019-10-24T05:28:31,129.2086217,85.3928833,417.99439405129056,-244.3564832979631,0.07551999999999999,0.46748000000000006,0.44448000000000004,0.45748000000000005
2019-10-24T05:28:35,129.20872,85.3929167,418.1783464232335,-246.7158196191628,0.1039,0.4181,0.42410000000000003,0.36010000000000003
2019-10-24T05:28:40,129.2088217,85.39295,418.82404751067287,-250.22250205192177,0.171,0.572,0.5259999999999999,0.5399999999999999
2019-10-24T05:28:44,129.2088783,85.39298,419.31659626197325,-253.69602008050398,0.188,0.463,0.436,0.439
2019-10-24T05:28:48,129.2089567,85.3930016,420.092337100175,-256.68573124786803,0.1323,0.4357,0.4367,0.3637
2019-10-24T05:28:52,129.20908,85.3930283,420.2239728047264,-258.96584251760726,0.113,0.397,0.384,0.377
2019-10-24T05:28:57,129.2092167,85.3930617,420.2971079195554,-261.94112924002627,0.1051,0.4709,0.42790000000000006,0.4649
2019-10-24T05:29:02,129.2093683,85.3931033,420.52471608959627,-265.5834034170797,0.1232,0.5508000000000001,0.4738,0.5458000000000001
2019-10-24T05:29:07,129.2094833,85.3931366,421.10276476255694,-270.08531922988834,0.121,0.586,0.505,0.623
2019-10-24T05:29:11,129.2096267,85.3931617,421.4961644407166,-273.6253558213011,0.096,0.529,0.495,0.507
2019-10-24T05:29:16,129.20979,85.3931917,421.32626156163417,-276.54284006458727,0.10279999999999999,0.3792,0.3642,0.3602
2019-10-24T05:29:20,129.2099267,85.3932183,421.1594292825299,-279.9847840029187,0.1107,0.37429999999999997,0.36229999999999996,0.3523
2019-10-24T05:29:24,129.2100467,85.393245,421.1263367112889,-283.0162056684428,0.0823,0.3907,0.3637,0.37970000000000004
2019-10-24T05:29:28,129.21017,85.39327,421.2280793117127,-285.9813103958999,0.08460000000000001,0.4014,0.38439999999999996,0.39039999999999997
2019-10-24T05:29:31,129.2102817,85.3932934,421.20809323184506,-288.79775010860595,0.0965,0.40049999999999997,0.38649999999999995,0.35750000000000004
2019-10-24T05:29:35,129.21043,85.3933183,421.30772781925504,-291.445170999027,0.1159,0.6471,0.5891,0.6121
2019-10-24T05:29:39,129.2105083,85.3933383,421.0888290435971,-294.3656580379286,0.11470000000000001,0.7863,0.6973,0.8023
2019-10-24T05:29:44,129.2106683,85.3933683,421.13381780114423,-296.49608990233764,0.20620000000000002,0.7447999999999999,0.6267999999999999,0.8178
2019-10-24T05:29:47,129.210745,85.39338,420.9927959797435,-299.9229939279489,0.1602,0.6758,0.6448,0.6438
2019-10-24T05:29:51,129.2108517,85.3933967,420.7007504618813,-301.2848541833607,0.19030000000000002,0.6507,0.6147,0.6127
2019-10-24T05:29:55,129.2109267,85.3934234,420.33937372910026,-303.22672768649414,0.11869999999999999,0.8123,0.7483,0.8133
2019-10-24T05:29:58,129.2110133,85.3934433,420.7893184415964,-305.98716294816495,0.1585,0.8835000000000001,0.7855,0.9365
2019-10-24T05:30:02,129.211125,85.3934633,420.88504814937886,-308.1834666730483,0.2084,0.8556,0.7696,0.8946
2019-10-24T05:30:05,129.2112483,85.3934884,420.67212926770196,-310.46849242586586,0.1562,0.8978,0.8348,0.9348
2019-10-24T05:30:08,129.2113233,85.3935066,420.77887037444304,-313.33637952710694,0.21530000000000002,0.8136999999999999,0.7576999999999999,0.8116999999999999
2019-10-24T05:30:12,129.2114867,85.3935317,420.86841577653826,-315.32035015190775,0.1937,0.8352999999999999,0.7893,0.8272999999999999
2019-10-24T05:30:16,129.2115617,85.393545,420.5448245702577,-318.33418102161204,0.2187,0.8322999999999999,0.7882999999999999,0.8473
2019-10-24T05:30:19,129.2116767,85.3935667,420.2366313790291,-319.81002154941115,0.18230000000000002,0.9017000000000001,0.8637,0.9127
2019-10-24T05:30:23,129.2117967,85.3935833,420.21515922478034,-322.31283319249854,0.2596,0.8544,0.8324,0.8634
2019-10-24T05:30:28,129.2118883,85.3936,419.74594116052253,-324.3110069142559,0.2778,0.9321999999999999,0.9001999999999999,0.9452
2019-10-24T05:30:31,129.2119633,85.393615,419.38166021125585,-326.153254049446,0.2016,1.1114,1.0784,1.1424
2019-10-24T05:30:35,129.2120517,85.393635,419.2901561863331,-327.8291547858843,0.17379999999999998,1.2702,1.2052,1.3272
2019-10-24T05:30:39,129.2121733,85.3936567,419.25786530426456,-330.0109335037826,0.2232,1.3477999999999999,1.2777999999999998,1.4127999999999998
2019-10-24T05:30:43,129.212255,85.3936767,419.06518395494027,-332.5073515905811,0.35960000000000003,1.3904,1.3043999999999998,1.4093999999999998
2019-10-24T05:30:48,129.2123533,85.3937017,419.0847558255632,-334.6586547110477,0.2232,1.6368,1.5568,1.6238
2019-10-24T05:30:52,129.2124567,85.393725,419.1388362574423,-337.3303843847483,0.1636,1.9344,1.7884,1.9594000000000003
2019-10-24T05:30:53,129.2124567,85.3937316,419.17758032696054,-339.8980486870078,0.1176,2.0954,1.9524,2.1514
2019-10-24T05:33:37,129.21096,85.3938784,419.4310115291381,-340.4970059003996,0.00054,2.21246,2.06946,2.26846
2019-10-24T05:33:49,129.211135,85.3939217,419.9383788824141,-341.778579221253,0.1937,2.0332999999999997,1.8882999999999999,2.0612999999999997
2019-10-24T05:33:52,129.2110583,85.3939234,419.6330236839947,-346.272654638588,0.184,1.9320000000000002,1.8379999999999999,1.9640000000000002
2019-10-24T05:33:58,129.2112067,85.3939266,419.9703429035555,-345.9697184765665,0.23800000000000002,1.8780000000000001,1.7839999999999998,1.9100000000000001
2019-10-24T05:34:01,129.2113283,85.39394,418.3013189747461,-346.7186054887851,0.09939999999999999,2.0056,1.9436000000000002,2.0305999999999997
2019-10-24T05:34:04,129.21141,85.3939484,417.7677873657591,-348.44314182045593,0.0857,2.1902999999999997,2.2323,2.1233
2019-10-24T05:34:09,129.2115117,85.393965,417.2557287250462,-349.5024083932685,0.3448,1.7702000000000002,1.7882,1.7262000000000002
2019-10-24T05:34:12,129.21161,85.393985,416.81615482828795,-351.36113959216186,0.2391,1.7228999999999999,1.8049,1.6359
