TIMESTAMP,RECORD,Counter,DepthCm,BattVolts,latitude_a,latitude_b,Longitude_a,Longitude_b,fix_quality,nmbr_satellites,HDOP,altitudeB,DepthVolts,LatitudeDDDDD,LongitudeDDDDD,month,dayofmonth,hourofday,minutes,seconds,microseconds,year,datetime_ref_1970,lat,lon,xc,yc
2019-11-06 23:34:49.3,2405,100001,2.326,13.74,85,55.2619,116,47.7607,1,11,0.8,0.1,0.153,0.9210316999999999,0.7960116999999999,11,6,23,34,48,620000,2019,1573104888.62,85.92103166666666,116.79601166666667,258.9106703727276,38.97795881146483
2019-11-06 23:34:57.83,2406,100002,120.3,13.74,85,55.262,116,47.7577,1,11,0.8,-0.2,7.712999999999999,0.9210334000000001,0.7959616999999999,11,6,23,34,57,150000,2019,1573104897.15,85.92103333333333,116.79596166666667,258.9230077324154,38.69848511069375
2019-11-06 23:39:52.36,2407,100003,16.98,13.68,85,55.2607,116,48.0243,1,11,0.7,0.4,1.093,0.9210117,0.800405,11,6,23,39,51,680000,2019,1573105191.68,85.92101166666667,116.800405,211.38546482172984,13.558946352411922
2019-11-06 23:40:02.71,2408,100004,17.78,13.68,85,55.2603,116,48.0179,1,11,0.7,2.9,1.1440000000000001,0.921005,0.8002983,11,6,23,40,2,30000,2019,1573105202.03,85.921005,116.80029833333333,211.29685342582928,14.22865956100702
2019-11-06 23:40:05.41,2409,100005,11.3,13.68,85,55.2596,116,48.0202,1,11,0.7,3.0,0.728,0.9209934000000001,0.8003366,11,6,23,40,4,720000,2019,1573105204.72,85.92099333333333,116.80033666666667,210.310276621268,15.177561213152018
2019-11-06 23:40:07.87,2410,100006,8.69,13.68,85,55.2581,116,48.0246,1,11,0.7,3.7,0.561,0.9209683000000001,0.8004100000000001,11,6,23,40,7,190000,2019,1573105207.19,85.92096833333333,116.80041,208.43228121602343,17.349966558375243
2019-11-06 23:40:10.57,2411,100007,8.24,13.68,85,55.2561,116,48.0324,1,11,0.7,4.3,0.532,0.9209350000000001,0.8005399999999999,11,6,23,40,9,890000,2019,1573105209.89,85.920935,116.80054,205.72847996491566,20.15292415208934
2019-11-06 23:40:13.33,2412,100008,9.14,13.68,85,55.2551,116,48.0388,1,11,0.7,4.6,0.59,0.9209183000000001,0.8006466,11,6,23,40,12,650000,2019,1573105212.65,85.92091833333333,116.80064666666667,204.00569984160987,21.363037520115135
2019-11-06 23:40:16.29,2413,100009,7.44,13.68,85,55.2534,116,48.0475,1,11,0.7,4.7,0.48100000000000004,0.92089,0.8007917,11,6,23,40,15,610000,2019,1573105215.61,85.92089,116.80079166666667,201.42651436944064,23.603426288783687
2019-11-06 23:40:18.87,2414,100010,8.58,13.68,85,55.251999999999995,116,48.0544,1,11,0.7,4.7,0.5539999999999999,0.9208666,0.8009066999999999,11,6,23,40,18,190000,2019,1573105218.19,85.92086666666667,116.80090666666666,199.3265223918687,25.45918153073518
