TIMESTAMP,RECORD,Counter,DepthCm,BattVolts,latitude_a,latitude_b,Longitude_a,Longitude_b,fix_quality,nmbr_satellites,HDOP,altitudeB,DepthVolts,LatitudeDDDDD,LongitudeDDDDD,month,dayofmonth,hourofday,minutes,seconds,microseconds,year,datetime_ref_1970,lat,lon,xc,yc
2019-11-14 00:37:32.57,3901,100001,7.893,12.93,86,9.862001,118,10.2816,1,10,0.7,-3.7,0.51,0.1643667,0.17135999999999998,11,14,0,37,31,890000,2019,1573713451.89,86.16436668333333,118.17136,264.6550984379633,49.68138791823736
2019-11-14 00:37:38.25,3902,100002,120.3,12.93,86,9.8622,118,10.2831,1,10,0.7,-3.6,7.712999999999999,0.16437000000000002,0.17138499999999998,11,14,0,37,37,570000,2019,1573713457.57,86.16437,118.171385,264.6903625723577,49.623876173397505
2019-11-14 00:42:49.73,3903,100003,56.41,12.8,86,9.8709,118,10.387,1,10,0.7,6.4,3.62,0.16451500000000002,0.1731167,11,14,0,42,49,50000,2019,1573713769.05,86.164515,118.17311666666667,261.28456119632585,47.967690636376986
2019-11-14 00:42:52.76,3904,100004,38.8,12.85,86,9.8709,118,10.3989,1,10,0.7,6.4,2.491,0.16451500000000002,0.173315,11,14,0,42,52,80000,2019,1573713772.08,86.164515,118.173315,259.99890782666944,47.39245308962879
2019-11-14 00:42:55.65,3905,100005,53.4,12.85,86,9.8712,118,10.4101,1,10,0.7,6.2,3.427,0.16452,0.1735017,11,14,0,42,54,960000,2019,1573713774.96,86.16452,118.17350166666667,259.07239457503056,46.37221838190993
2019-11-14 00:42:59.81,3906,100006,38.91,12.86,86,9.8716,118,10.4272,1,10,0.7,5.7,2.498,0.1645267,0.17378670000000002,11,14,0,42,59,130000,2019,1573713779.13,86.16452666666666,118.17378666666667,257.6037258577784,44.89281297304055
2019-11-14 00:43:03.1,3907,100007,67.54,12.8,86,9.8717,118,10.4361,1,10,0.7,5.4,4.334,0.1645283,0.17393499999999998,11,14,0,43,2,420000,2019,1573713782.42,86.16452833333334,118.173935,256.7335506168761,44.36198240673599
2019-11-14 00:43:06.34,3908,100008,46.92,12.8,86,9.8722,118,10.4485,1,10,0.7,5.4,3.012,0.1645367,0.1741417,11,14,0,43,5,650000,2019,1573713785.65,86.16453666666666,118.17414166666667,255.8662807462077,42.96545179768428
2019-11-14 00:43:09.37,3909,100009,26.3,12.85,86,9.873299000000001,118,10.4649,1,10,0.7,4.5,1.69,0.164555,0.17441500000000001,11,14,0,43,8,690000,2019,1573713788.69,86.16455498333333,118.174415,255.13694692183066,40.34315658601042
2019-11-14 00:44:09.04,3910,100010,28.91,12.84,86,9.8752,118,10.4819,1,10,0.7,4.1,1.857,0.16458670000000003,0.1746983,11,14,0,44,8,360000,2019,1573713848.36,86.16458666666666,118.17469833333334,254.92821286271095,39.7085287463494
