TIMESTAMP,RECORD,Counter,DepthCm,BattVolts,latitude_a,latitude_b,Longitude_a,Longitude_b,fix_quality,nmbr_satellites,HDOP,altitudeB,DepthVolts,LatitudeDDDDD,LongitudeDDDDD,month,dayofmonth,hourofday,minutes,seconds,microseconds,year,datetime_ref_1970,lat,lon,xc,yc
2019-11-28 00:00:37.68,6457,100001,12.51,13.19,86,10.0332,116,55.5337,1,8,0.9,4.0,0.8059999999999999,0.16722,0.9255617,11,28,0,0,37,0,2019,1574920837.0,86.16722,116.92556166666667,500.97637481324205,-94.41413042853273
2019-11-28 00:00:46.27,6458,100002,120.2,13.18,86,10.0328,116,55.5296,1,8,0.9,0.6,7.709,0.16721329999999998,0.9254933000000001,11,28,0,0,45,590000,2019,1574920845.59,86.16721333333334,116.92549333333334,500.3400390881318,-94.11982359345302
2019-11-28 00:00:59.67,6459,100003,11.09,13.18,86,10.033,116,55.5111,1,8,0.9,-3.6,0.715,0.16721670000000002,0.925185,11,28,0,0,58,990000,2019,1574920858.99,86.16721666666666,116.925185,501.2833107706886,-94.59526463815115
2019-11-28 00:01:18.73,6460,100004,10.86,13.18,86,10.0364,116,55.4862,1,9,0.8,-5.5,0.7,0.16727329999999999,0.9247700000000001,11,28,0,1,18,50000,2019,1574920878.05,86.16727333333333,116.92477,504.4406062593785,-100.77506841456625
2019-11-28 00:01:24.78,6461,100005,6.425,13.17,86,10.0389,116,55.4823,1,9,0.8,-5.3,0.41600000000000004,0.16731500000000002,0.9247049999999999,11,28,0,1,24,100000,2019,1574920884.1,86.167315,116.924705,505.8680644486064,-105.3940116572308
2019-11-28 00:01:29.37,6462,100006,11.37,13.17,86,10.0394,116,55.4779,1,9,0.8,-5.0,0.733,0.1673233,0.9246317,11,28,0,1,28,690000,2019,1574920888.69,86.16732333333333,116.92463166666667,506.24108163879333,-106.39077038296551
2019-11-28 00:01:34.16,6463,100007,10.86,13.16,86,10.0411,116,55.4793,1,9,0.8,-4.4,0.7,0.1673517,0.9246549999999999,11,28,0,1,33,480000,2019,1574920893.48,86.16735166666666,116.924655,506.67006292132754,-109.7470921609459
2019-11-28 00:01:40.03,6464,100008,20.65,13.16,86,10.0434,116,55.4975,1,9,0.8,-4.4,1.327,0.16739,0.9249583,11,28,0,1,39,340000,2019,1574920899.34,86.16739,116.92495833333334,505.4018435463353,-114.9331454124611
2019-11-28 00:01:46.65,6465,100009,25.08,13.16,86,10.0452,116,55.5338,1,9,0.8,-4.6,1.6119999999999999,0.16742,0.9255633,11,28,0,1,45,970000,2019,1574920905.97,86.16742,116.92556333333333,501.62499164374117,-120.05462384498361
2019-11-28 00:01:53.45,6466,100010,13.76,13.16,86,10.0462,116,55.5682,1,9,0.8,-4.5,0.8859999999999999,0.16743670000000002,0.9261366,11,28,0,1,52,770000,2019,1574920912.77,86.16743666666666,116.92613666666666,497.5494784050342,-123.706806809015
2019-11-28 00:01:59.85,6467,100011,29.12,13.16,86,10.0471,116,55.6002,1,9,0.8,-4.8,1.871,0.1674517,0.9266700000000001,11,28,0,1,59,170000,2019,1574920919.17,86.16745166666666,116.92667,493.7320117173587,-127.05631786888327
2019-11-28 00:02:03.74,6468,100012,32.76,13.16,86,10.0475,116,55.619,1,10,0.7,-4.8,2.104,0.16745829999999998,0.9269833000000001,11,28,0,2,3,60000,2019,1574920923.06,86.16745833333333,116.92698333333334,491.4213233023528,-128.8038750229546
2019-11-28 00:02:07.6,6469,100013,12.34,13.15,86,10.0479,116,55.6369,1,10,0.7,-4.7,0.795,0.167465,0.9272816999999999,11,28,0,2,6,920000,2019,1574920926.92,86.167465,116.92728166666667,489.2199112772326,-130.511541275834
2019-11-28 00:02:11.91,6470,100014,33.05,13.16,86,10.0483,116,55.6542,1,10,0.7,-5.2,2.122,0.1674717,0.9275701,11,28,0,2,11,230000,2019,1574920931.23,86.16747166666667,116.92757,487.04719525059375,-132.22364242814098
2019-11-28 00:02:15.1,6471,100015,30.72,13.15,86,10.0489,116,55.6661,1,10,0.7,-5.6,1.973,0.1674817,0.9277683000000001,11,28,0,2,14,410000,2019,1574920934.41,86.16748166666666,116.92776833333333,485.736375623913,-133.98528712051214
2019-11-28 00:02:18.83,6472,100016,23.43,13.15,86,10.0497,116,55.6883,1,10,0.7,-5.9,1.506,0.167495,0.9281384,11,28,0,2,18,150000,2019,1574920938.15,86.167495,116.92813833333334,483.2955257059455,-136.5662960163778
2019-11-28 00:02:23.16,6473,100017,22.35,13.15,86,10.0503,116,55.7095,1,10,0.7,-5.8,1.4369999999999998,0.167505,0.9284916999999999,11,28,0,2,22,480000,2019,1574920942.48,86.167505,116.92849166666667,480.79046454582317,-138.79444068789806
2019-11-28 00:02:27.1,6474,100018,36.86,13.15,86,10.0507,116,55.7314,1,10,0.7,-5.8,2.367,0.1675117,0.9288565999999999,11,28,0,2,26,420000,2019,1574920946.42,86.16751166666667,116.92885666666666,478.11367539928244,-140.67613368881834
2019-11-28 00:02:30.6,6475,100019,15.3,13.14,86,10.0513,116,55.7545,1,10,0.7,-5.6,0.985,0.16752170000000002,0.9292417,11,28,0,2,29,920000,2019,1574920949.92,86.16752166666667,116.92924166666667,475.4630832927875,-142.92982357373015
2019-11-28 00:02:34.44,6476,100020,11.89,13.14,86,10.0516,116,55.7676,1,10,0.7,-5.8,0.7659999999999999,0.1675267,0.9294600000000001,11,28,0,2,33,760000,2019,1574920953.76,86.16752666666666,116.92946,473.76310514407896,-144.25955193324899
2019-11-28 00:02:38.4,6477,100021,32.54,13.15,86,10.0522,116,55.7886,1,10,0.7,-5.8,2.09,0.1675367,0.92981,11,28,0,2,37,720000,2019,1574920957.72,86.16753666666666,116.92981,471.3160327799366,-146.455309185908
2019-11-28 00:02:42.41,6478,100022,16.44,13.14,86,10.0526,116,55.8078,1,10,0.7,-5.9,1.058,0.1675433,0.9301299999999999,11,28,0,2,41,730000,2019,1574920961.73,86.16754333333333,116.93013,468.9492229984186,-148.22834118441867
2019-11-28 00:02:46.24,6479,100023,26.68,13.14,86,10.0533,116,55.8282,1,10,0.7,-5.9,1.714,0.16755499999999998,0.9304701,11,28,0,2,45,560000,2019,1574920965.56,86.167555,116.93047,466.64758304671113,-150.56563371332385
2019-11-28 00:02:50.36,6480,100024,13.14,13.14,86,10.054,116,55.8497,1,10,0.7,-6.0,0.846,0.1675667,0.9308283000000002,11,28,0,2,49,680000,2019,1574920969.68,86.16756666666667,116.93082833333334,464.1904511382617,-152.968435419454
2019-11-28 00:02:55.16,6481,100025,36.35,13.14,86,10.0546,116,55.8725,1,10,0.7,-6.3,2.334,0.1675767,0.9312084,11,28,0,2,54,480000,2019,1574920974.48,86.16757666666666,116.93120833333333,461.4553964624595,-155.29572424069934
2019-11-28 00:02:59.42,6482,100026,27.13,13.14,86,10.0551,116,55.8946,1,10,0.7,-6.6,1.743,0.16758499999999998,0.9315766,11,28,0,2,58,740000,2019,1574920978.74,86.167585,116.93157666666667,458.789307316168,-157.38290619416378
2019-11-28 00:03:02.71,6483,100027,19.51,13.14,86,10.0557,116,55.9114,1,10,0.7,-6.8,1.254,0.167595,0.9318566999999999,11,28,0,3,2,30000,2019,1574920982.03,86.167595,116.93185666666666,456.89656987202443,-159.3586097863487
2019-11-28 00:03:06.07,6484,100028,23.61,13.14,86,10.056000000000001,116,55.9237,1,10,0.7,-7.0,1.517,0.1676,0.9320616,11,28,0,3,5,390000,2019,1574920985.39,86.1676,116.93206166666667,455.3353123072751,-160.62410443261044
2019-11-28 00:03:09.76,6485,100029,10.98,13.14,86,10.0568,116,55.9415,1,10,0.7,-7.1,0.7070000000000001,0.1676133,0.9323584,11,28,0,3,9,80000,2019,1574920989.08,86.16761333333334,116.93235833333334,453.4147932679038,-163.01891774024705
2019-11-28 00:03:13.23,6486,100030,15.98,13.13,86,10.0572,116,55.953,1,10,0.7,-7.1,1.028,0.16762,0.93255,11,28,0,3,12,550000,2019,1574920992.55,86.16762,116.93255,452.00020405201434,-164.43328994563063
2019-11-28 00:03:16.9,6487,100031,23.32,13.13,86,10.0577,116,55.9708,1,10,0.7,-7.3,1.499,0.16762829999999998,0.9328466000000001,11,28,0,3,16,210000,2019,1574920996.21,86.16762833333334,116.93284666666666,449.89268299837073,-166.30148076181152
2019-11-28 00:03:20.67,6488,100032,24.57,13.13,86,10.0587,116,55.9845,1,10,0.7,-7.5,1.579,0.16764500000000002,0.933075,11,28,0,3,19,990000,2019,1574920999.99,86.167645,116.933075,448.5711568237056,-168.87943566402413
2019-11-28 00:03:24.14,6489,100033,33.85,13.13,86,10.0593,116,55.9944,1,10,0.7,-7.7,2.173,0.167655,0.93324,11,28,0,3,23,450000,2019,1574921003.45,86.167655,116.93324,447.47018318634935,-170.5769092374519
2019-11-28 00:03:27.29,6490,100034,20.65,13.13,86,10.0599,116,56.0027,1,10,0.7,-7.8,1.327,0.167665,0.9333783000000001,11,28,0,3,26,610000,2019,1574921006.61,86.167665,116.93337833333334,446.58611557696474,-172.18585231014896
2019-11-28 00:03:30.16,6491,100035,15.47,13.13,86,10.0603,116,56.0146,1,10,0.7,-7.9,0.996,0.1676717,0.9335766,11,28,0,3,29,480000,2019,1574921009.48,86.16767166666666,116.93357666666667,445.1804195821558,-173.57768900472888
2019-11-28 00:03:33.96,6492,100036,39.08,13.13,86,10.0611,116,56.0333,1,10,0.8,-8.1,2.509,0.167685,0.9338883,11,28,0,3,33,280000,2019,1574921013.28,86.167685,116.93388833333333,443.14512893990894,-176.01823627603756
2019-11-28 00:03:37.09,6493,100037,44.65,13.13,86,10.0615,116,56.0442,1,11,0.7,-8.3,2.866,0.16769170000000003,0.9340700000000001,11,28,0,3,36,410000,2019,1574921016.41,86.16769166666667,116.93407,441.832664677775,-177.38526373197033
2019-11-28 00:03:40.75,6494,100038,30.32,13.12,86,10.0619,116,56.0602,1,11,0.7,-8.3,1.9469999999999998,0.1676983,0.9343366,11,28,0,3,40,70000,2019,1574921020.07,86.16769833333333,116.93433666666667,439.8743661902993,-179.0023516261033
2019-11-28 00:03:44.03,6495,100039,30.89,13.12,86,10.0623,116,56.0763,1,11,0.7,-8.5,1.984,0.167705,0.9346049999999999,11,28,0,3,43,350000,2019,1574921023.35,86.167705,116.934605,437.9394732905148,-180.59858753888847
2019-11-28 00:03:47.72,6496,100040,36.69,13.12,86,10.0625,116,56.097,1,11,0.7,-8.5,2.356,0.16770829999999998,0.93495,11,28,0,3,47,40000,2019,1574921027.04,86.16770833333334,116.93495,435.3022569915584,-182.06565884291126
2019-11-28 00:03:51.7,6497,100041,50.51,13.12,86,10.0631,116,56.1148,1,11,0.7,-8.4,3.242,0.1677183,0.9352466,11,28,0,3,51,20000,2019,1574921031.02,86.16771833333334,116.93524666666667,433.23012546623886,-184.13038799006637
2019-11-28 00:03:56.15,6498,100042,26.39,13.12,86,10.0632,116,56.1319,1,11,0.7,-8.4,1.696,0.16772,0.9355316999999999,11,28,0,3,55,460000,2019,1574921035.46,86.16772,116.93553166666666,430.88138207025645,-185.32116656496999
2019-11-28 00:03:59.97,6499,100043,35.89,13.12,86,10.0637,116,56.1505,1,11,0.7,-8.2,2.305,0.1677283,0.9358417,11,28,0,3,59,290000,2019,1574921039.29,86.16772833333333,116.93584166666666,428.66747799267546,-187.23411014824785
2019-11-28 00:04:03.67,6500,100044,23.66,13.11,86,10.0639,116,56.1722,1,12,0.7,-8.3,1.521,0.1677317,0.9362033000000001,11,28,0,4,2,990000,2019,1574921042.99,86.16773166666667,116.93620333333334,425.90939029994695,-188.75851474953214
2019-11-28 00:04:07.29,6501,100045,15.3,13.11,86,10.0637,116,56.1885,1,12,0.7,-8.5,0.985,0.1677283,0.936475,11,28,0,4,6,610000,2019,1574921046.61,86.16772833333333,116.936475,423.53853574826206,-189.34930594597427
2019-11-28 00:04:10.83,6502,100046,19.74,13.12,86,10.0637,116,56.2141,1,12,0.7,-8.6,1.2690000000000001,0.1677283,0.9369017,11,28,0,4,10,150000,2019,1574921050.15,86.16772833333333,116.93690166666667,420.2127066333045,-190.67697956049486
2019-11-28 00:04:14.4,6503,100047,11.43,13.11,86,10.0635,116,56.2307,1,12,0.7,-8.5,0.737,0.167725,0.9371784,11,28,0,4,13,720000,2019,1574921053.72,86.167725,116.93717833333334,417.8114342448773,-191.27709592134204
