TIMESTAMP,RECORD,Counter,DepthCm,BattVolts,latitude_a,latitude_b,Longitude_a,Longitude_b,fix_quality,nmbr_satellites,HDOP,altitudeB,DepthVolts,LatitudeDDDDD,LongitudeDDDDD,month,dayofmonth,hourofday,minutes,seconds,microseconds,year,datetime_ref_1970,lat,lon,xc,yc
2019-10-30 22:52:33.51,649,100001,0.054000000000000006,13.74,85,45.7182,123,36.446999999999996,1,11,0.7,1.7,0.006999999999999999,0.76197,0.60745,10,30,22,52,32,820000,2019,1572497552.82,85.76197,123.60745,262.7040736056416,46.908521084156234
2019-10-30 22:52:39.58,650,100002,120.2,13.73,85,45.7184,123,36.4443,1,11,0.7,1.8,7.711,0.7619734,0.607405,10,30,22,52,38,890000,2019,1572497558.89,85.76197333333333,123.607405,262.7357699133485,46.78136761673943
2019-10-30 22:53:44.53,651,100003,3.234,13.73,85,45.7204,123,36.4358,1,12,0.7,6.0,0.21100000000000002,0.7620066999999999,0.6072633000000001,10,30,22,53,43,850000,2019,1572497623.85,85.76200666666666,123.60726333333334,260.41790177519766,44.52196530889114
2019-10-30 22:54:41,652,100004,18.68,13.72,85,45.7221,123,36.4155,1,12,0.7,6.3,1.202,0.762035,0.606925,10,30,22,54,40,320000,2019,1572497680.32,85.762035,123.606925,259.89153883206126,43.68909862193826
2019-10-30 22:54:43.15,653,100005,21.98,13.72,85,45.7222,123,36.4148,1,12,0.7,6.4,1.413,0.7620366,0.6069133000000001,10,30,22,54,42,470000,2019,1572497682.47,85.76203666666666,123.60691333333334,259.89440571262264,43.59673555286541
2019-10-30 22:54:45.65,654,100006,14.37,13.72,85,45.7227,123,36.4343,1,12,0.7,6.0,0.925,0.762045,0.6072384,10,30,22,54,44,970000,2019,1572497684.97,85.762045,123.60723833333333,257.79519345314054,41.51482039264053
2019-10-30 22:54:48.04,655,100007,20.16,13.72,85,45.723,123,36.445,1,12,0.7,6.0,1.296,0.76205,0.6074166999999999,10,30,22,54,47,360000,2019,1572497687.36,85.76205,123.60741666666667,256.58512777028795,40.34218265542934
2019-10-30 22:54:50.39,656,100008,22.09,13.72,85,45.7232,123,36.4601,1,12,0.7,5.8,1.42,0.7620534000000001,0.6076683,10,30,22,54,49,700000,2019,1572497689.7,85.76205333333333,123.60766833333334,254.75822898798617,39.040032860712614
2019-10-30 22:54:52.52,657,100009,15.22,13.72,85,45.7236,123,36.4799,1,12,0.7,5.3,0.9790000000000001,0.7620600000000001,0.6079983,10,30,22,54,51,840000,2019,1572497691.84,85.76206,123.60799833333333,252.56224193972918,37.097369170938265
2019-10-30 22:54:54.85,658,100010,10.05,13.72,85,45.7239,123,36.4932,1,12,0.7,5.0,0.648,0.762065,0.60822,10,30,22,54,54,170000,2019,1572497694.17,85.762065,123.60822,251.0434936117482,35.75168190795331
2019-10-30 22:54:57.04,659,100011,13.63,13.72,85,45.724,123,36.5053,1,12,0.7,4.6,0.878,0.7620666,0.6084215999999999,10,30,22,54,56,360000,2019,1572497696.36,85.76206666666667,123.60842166666667,249.50075024065646,34.81022157105156
2019-10-30 22:54:59.24,660,100012,20.16,13.72,85,45.7243,123,36.5181,1,12,0.7,4.2,1.296,0.7620717,0.608635,10,30,22,54,58,560000,2019,1572497698.56,85.76207166666667,123.608635,248.0524874950897,33.49641575341403
