Latitude	Longitude	Snow Depth
71.33006	-156.48933	8.5506
71.33009	-156.48923	17.941
71.33014	-156.48911	16.604
71.33016	-156.48899	17.425
71.33019	-156.48889	18.792
71.33024	-156.48878	14.598
71.33028	-156.48864	1.196
71.33031	-156.48854	10.526
71.33033	-156.48844	10.648
71.33038	-156.48833	26.299
71.33041	-156.48823	20.555
71.33046	-156.48808	15.51
71.33049	-156.48799	11.711
71.33053	-156.48788	12.836
71.33054	-156.48774	22.409
71.33058	-156.48763	18.063
71.33061	-156.48754	13.018
71.33066	-156.48744	12.988
71.33069	-156.48731	9.0674
71.33071	-156.48721	11.803
71.33074	-156.48709	4.1744
71.33079	-156.48698	12.35
71.33084	-156.48686	7.4871
71.33088	-156.48673	32.408
71.33089	-156.48668	27.211
71.33094	-156.48656	19.856
71.33098	-156.48644	14.234
71.33101	-156.48631	26.695
71.33104	-156.48624	34.809
71.33108	-156.48613	25.722
71.33111	-156.48599	17.121
71.33114	-156.48589	22.987
71.33119	-156.48576	42.468
71.33121	-156.48568	21.954
71.33124	-156.48559	28.336
71.33126	-156.48546	28.033
71.33131	-156.48534	22.38
71.33134	-156.48524	11.317
71.33138	-156.48511	16.088
71.33143	-156.48503	9.2805
71.33144	-156.48491	4.3265
71.33149	-156.48483	15.936
71.33153	-156.48469	8.0648
71.33158	-156.48461	9.0677
71.33161	-156.48451	5.4206
71.33164	-156.48438	0.92257
71.33168	-156.48428	10.982
71.33173	-156.48415	6.5148
71.33176	-156.48406	22.866
71.33179	-156.48395	18.307
71.33183	-156.48383	26.3
71.33186	-156.48371	24.082
71.33191	-156.48361	21.316
71.33193	-156.48348	12.988
71.33196	-156.48335	20.556
71.33199	-156.48323	21.103
71.33203	-156.48315	15.055
71.33206	-156.483	14.235
71.33211	-156.4829	16.788
71.33213	-156.48281	17.912
71.33216	-156.4827	7.2139
71.33219	-156.4826	3.9011
71.33223	-156.48248	3.1716
71.33228	-156.48236	6.5756
71.33231	-156.48225	13.323
71.33234	-156.48216	5.9982
71.33237	-156.48206	16.544
71.33242	-156.48195	7.7609
71.33246	-156.48181	9.007
71.33249	-156.4817	22.41
71.33249	-156.48163	19.523
71.33254	-156.48153	24.538
71.33257	-156.48141	24.204
71.33262	-156.48128	29.583
71.33266	-156.48116	25.693
71.33269	-156.48105	23.535
71.33272	-156.48098	36.239
71.33276	-156.48085	15.785
71.33281	-156.48071	18.642
71.33282	-156.48063	33.291
71.33287	-156.48051	6.3933
71.33291	-156.48041	2.503
71.33292	-156.48026	7.609
71.33296	-156.48023	11.56
71.33301	-156.48001	10.648
71.33306	-156.47988	15.814
71.33309	-156.47975	4.9949
71.33312	-156.47966	15.692
71.33316	-156.47956	20.282
71.33321	-156.47943	11.193
71.33323	-156.47935	21.1
71.33328	-156.47921	2.077
71.33331	-156.47908	8.9751
71.33334	-156.47901	18.578
71.33338	-156.47891	26.783
71.33341	-156.4788	24.868
71.33344	-156.4787	20.158
71.33348	-156.4786	12.014
71.33351	-156.47848	17.453
71.33354	-156.47836	11.983
71.33359	-156.47825	19.884
71.33363	-156.47813	14.11
71.33366	-156.47805	20.34
71.33369	-156.47793	14.688
71.33373	-156.47781	6.3007
71.33378	-156.47766	7.972
71.33379	-156.47758	6.2096
71.33384	-156.47746	6.2703
71.33388	-156.47733	7.4251
71.33391	-156.4772	6.3007
71.33396	-156.47706	4.3559
71.33399	-156.47693	5.0852
71.33403	-156.47682	7.8505
71.33406	-156.47673	16.48
71.33409	-156.47663	25.718
71.33413	-156.4765	25.84
71.33416	-156.47642	29.789
71.33421	-156.4763	18.06
71.33424	-156.47617	11.649
71.33428	-156.47608	6.2094
71.33439	-156.47575	19.609
71.33443	-156.47562	19.609
71.33444	-156.47555	31.954
71.33448	-156.47537	16.1
71.33451	-156.47527	10.317
71.33451	-156.47527	10.317
71.33453	-156.47518	11.227
71.33456	-156.47508	9.3424
71.33459	-156.47502	10.837
71.33463	-156.4749	13.696
71.33466	-156.4748	9.5373
71.33468	-156.4747	12.981
71.33471	-156.47462	19.414
71.33474	-156.47452	10.48
71.33478	-156.47442	21.623
71.33481	-156.47433	14.281
71.33486	-156.47425	7.4581
71.33488	-156.47412	6.6783
71.33493	-156.47405	4.859
71.33496	-156.47392	4.3392
71.33499	-156.47382	2.7797
71.33503	-156.47372	5.5737
71.33506	-156.4736	18.569
71.33509	-156.47348	7.4581
71.33513	-156.47337	18.049
71.33516	-156.47325	6.6784
71.33519	-156.47315	18.244
71.33524	-156.47308	20.129
71.33526	-156.47297	12.136
71.33529	-156.47285	25.392
71.33533	-156.47275	18.504
71.33536	-156.47267	20.389
71.33539	-156.47252	19.999
71.33543	-156.4724	17.335
71.33546	-156.4723	12.461
71.33551	-156.47217	7.783
71.33554	-156.47207	17.335
71.33558	-156.47195	16.62
71.33561	-156.47182	15.32
71.33566	-156.47172	15.125
71.33569	-156.4716	10.187
71.33573	-156.47152	7.848
71.33576	-156.47143	22.208
71.33579	-156.47132	20.778
71.33583	-156.47118	26.237
71.33588	-156.47112	20.778
71.33591	-156.471	18.504
71.33591	-156.4709	6.191
71.33594	-156.47082	10.772
71.33598	-156.4707	19.804
71.33601	-156.4706	31.63
71.33604	-156.4705	21.038
71.33606	-156.4704	30.85
71.33609	-156.47028	34.359
71.33613	-156.47018	35.788
71.33616	-156.47003	37.153
71.33621	-156.46997	28.771
71.33624	-156.46987	11.812
71.33628	-156.46973	5.8337
71.33631	-156.46963	2.5848
71.33634	-156.46953	10.642
71.33636	-156.46942	10.967
71.33641	-156.46933	11.487
71.33644	-156.46922	10.577
71.33646	-156.46912	16.49
71.33649	-156.469	5.7687
71.33654	-156.46892	8.1079
71.33658	-156.4688	18.959
71.33661	-156.4687	8.6277
71.33664	-156.46855	12.981
71.33666	-156.46849	7.783
71.33669	-156.46839	9.9273
71.33673	-156.46829	13.566
71.33678	-156.46817	16.425
71.33681	-156.46807	22.728
71.33684	-156.46795	20.584
71.33688	-156.46784	22.988
71.33691	-156.46774	9.7324
71.33694	-156.46764	18.959
71.33698	-156.46755	25.197
71.33701	-156.46745	13.241
71.33704	-156.46734	7.1333
71.33708	-156.46724	6.2236
71.33711	-156.46712	10.707
71.33714	-156.46704	18.699
71.33718	-156.46694	10.577
71.33721	-156.46682	7.2632
71.33724	-156.46674	10.187
71.33728	-156.46667	11.747
71.33729	-156.46652	14.671
71.33733	-156.46644	12.851
71.33736	-156.46635	11.487
71.33739	-156.46625	10.837
71.33741	-156.46616	16.685
71.33744	-156.46608	16.685
71.33748	-156.46596	30.136
71.33751	-156.46588	32.15
71.33754	-156.46578	35.594
71.33758	-156.4657	37.868
71.33759	-156.46558	31.305
71.33763	-156.4655	38.323
71.33766	-156.4654	30.721
71.33769	-156.46531	40.857
71.33773	-156.46521	28.966
71.33774	-156.46515	27.732
71.33778	-156.46503	22.923
71.33781	-156.46491	21.559
71.33783	-156.46485	20.064
71.33786	-156.46478	14.476
71.33789	-156.46468	14.151
71.33793	-156.46458	10.837
71.33796	-156.46451	28.771
71.33799	-156.46443	15.256
71.33804	-156.46433	19.154
71.33808	-156.46423	18.83
71.33811	-156.46413	15.451
71.33813	-156.46403	12.137
71.33816	-156.46393	12.787
71.33821	-156.46381	19.999
71.33823	-156.46373	18.147
71.33826	-156.46361	11.292
71.33829	-156.46353	8.9528
71.33833	-156.46345	13.112
71.33836	-156.4634	12.267
71.33839	-156.46328	17.595
71.33841	-156.46321	29.032
71.33844	-156.46311	22.404
71.33848	-156.46301	15.061
71.33849	-156.46295	10.122
71.33854	-156.46281	11.487
71.33856	-156.46275	14.931
71.33859	-156.4627	19.675
71.33861	-156.4626	12.592
71.33864	-156.4625	15.808
71.33868	-156.46238	10.512
71.33871	-156.46226	12.332
71.33874	-156.46216	32.541
71.33879	-156.46208	25.328
71.33881	-156.46196	19.09
71.33883	-156.4619	12.234
71.33886	-156.46178	18.96
71.33888	-156.46166	8.563
71.33889	-156.46155	22.079
71.33893	-156.46146	16.491
71.33894	-156.46135	12.137
71.33898	-156.46125	11.877
71.33903	-156.46115	14.086
71.33904	-156.46106	11.942
71.33908	-156.46096	18.57
71.33909	-156.46086	16.166
71.33913	-156.46078	27.408
71.33918	-156.46068	39.299
71.33919	-156.46063	35.011
71.33923	-156.46053	21.624
71.33926	-156.46045	28.772
71.33928	-156.46033	30.722
71.33931	-156.46023	11.682
71.33933	-156.46013	17.531
71.33936	-156.46003	16.231
71.33939	-156.45993	12.722
71.33943	-156.45983	10.448
71.33946	-156.45976	12.17
71.33948	-156.45965	21.885
71.33951	-156.4595	18.896
71.33954	-156.45941	14.152
71.33956	-156.45931	9.0181
71.33959	-156.45923	28.513
71.33961	-156.45913	18.701
71.33964	-156.45906	8.7584
71.33968	-156.45895	11.878
71.33971	-156.45885	18.311
71.33974	-156.45871	9.3432
71.33978	-156.4586	10.643
71.33981	-156.4585	13.567
71.33986	-156.45841	11.293
71.33989	-156.45833	9.8631
71.33991	-156.45823	32.933
71.33994	-156.45812	28.514
71.33998	-156.45803	24.485
71.34001	-156.45793	16.816
71.34004	-156.45783	17.726
71.34004	-156.45783	53.827
71.34008	-156.45773	21.236
71.34011	-156.45762	17.662
71.34014	-156.45755	9.3435
71.34016	-156.45745	16.427
71.34021	-156.45733	17.337
71.34023	-156.45725	22.341
71.34026	-156.45715	12.593
71.34029	-156.45705	12.203
71.34033	-156.45693	13.048
71.34034	-156.45683	15.225
71.34038	-156.45678	12.853
71.34041	-156.45667	12.788
71.34044	-156.45658	18.442
71.34044	-156.45657	0.11539
71.34046	-156.45647	28.06
71.34049	-156.45638	21.886
71.34053	-156.4563	16.752
71.34056	-156.45623	10.968
71.34059	-156.45615	7.0689
71.34063	-156.45605	8.3362
71.34066	-156.45595	15.777
71.34068	-156.45582	18.377
71.34071	-156.45572	20.456
71.34074	-156.45563	25.005
71.34078	-156.45553	23.705
71.34081	-156.45545	12.463
71.34084	-156.45535	10.058
71.34086	-156.45525	14.672
71.34091	-156.45517	13.633
71.34093	-156.45508	21.626
71.34096	-156.45497	35.403
71.34099	-156.45487	39.887
71.34103	-156.45477	4.5345
71.34106	-156.45472	16.167
71.34108	-156.45462	12.918
71.34109	-156.45453	10.578
71.34109	-156.45452	10.513
71.34114	-156.45443	8.6286
71.34116	-156.45432	13.048
71.34121	-156.45423	15.972
71.34122	-156.45412	8.3361
71.34126	-156.45402	25.655
71.34129	-156.45395	24.485
71.34132	-156.45383	8.856
71.34136	-156.45373	14.607
71.34139	-156.45363	29.424
71.34142	-156.45353	28.189
71.34146	-156.45345	14.282
71.34149	-156.45335	18.571
71.34152	-156.45325	9.0184
71.34154	-156.45313	10.383
71.34159	-156.45305	15.614
71.34161	-156.45295	18.246
71.34166	-156.45287	21.366
71.34167	-156.45277	14.088
71.34172	-156.45267	10.773
71.34174	-156.45255	13.893
71.34177	-156.45243	9.0187
71.34181	-156.45237	10.188
71.34184	-156.45225	29.295
71.34189	-156.45217	25.948
71.34191	-156.45205	34.754
71.34194	-156.45193	33.129
71.34197	-156.45183	22.731
71.34201	-156.45172	21.821
71.34202	-156.4516	22.536
71.34206	-156.45153	16.622
71.34209	-156.45147	11.748
71.34212	-156.45135	29.035
71.34214	-156.45125	22.309
71.34217	-156.45117	14.088
71.34221	-156.45105	12.853
71.34224	-156.45097	13.438
71.34227	-156.4509	15.323
71.34231	-156.45078	12.268
71.34234	-156.45068	18.442
71.34237	-156.4506	27.41
71.34241	-156.45053	16.492
71.34242	-156.4504	8.5313
71.34247	-156.4503	6.2892
71.34251	-156.45022	4.1446
71.34254	-156.45008	8.1089
71.34257	-156.45002	30.465
71.34259	-156.44992	36.834
71.34262	-156.44982	31.505
71.34266	-156.44969	22.081
71.34269	-156.44959	19.417
71.34272	-156.44946	27.085
71.34274	-156.44936	13.503
71.34277	-156.44924	7.264
71.34281	-156.44916	14.413
71.34284	-156.44906	17.077
71.34287	-156.44896	21.821
71.34291	-156.44888	12.073
71.34292	-156.44876	12.398
71.34296	-156.44866	23.771
71.34299	-156.44858	30.01
71.34301	-156.44848	25.331
71.34304	-156.44841	28.775
71.34307	-156.44833	32.609
71.34307	-156.44833	32.642
71.34311	-156.44821	20.717
71.34314	-156.44813	8.4988
71.34317	-156.44799	8.3039
71.34319	-156.44789	8.0439
71.34322	-156.44781	10.806
71.34326	-156.44769	4.4696
71.34329	-156.44761	2.3249
71.34332	-156.44755	3.1698
71.34336	-156.44746	18.832
71.34339	-156.44738	10.838
71.34341	-156.44726	15.258
71.34346	-156.44718	4.7945
71.34347	-156.44706	5.3144
71.34351	-156.447	4.3396
71.34356	-156.4469	8.0439
71.34357	-156.44678	8.8888
71.34359	-156.4467	6.8091
71.34362	-156.44661	11.683
71.34366	-156.44651	15.193
71.34369	-156.44643	12.138
71.34372	-156.44631	28.58
71.34376	-156.4462	23.381
71.34379	-156.44613	15.843
71.34382	-156.44601	15.908
71.34384	-156.44591	15.258
71.34387	-156.44583	14.478
71.34391	-156.44576	16.427
71.34394	-156.44568	27.605
71.34397	-156.44555	18.897
71.34399	-156.44546	17.467
71.34402	-156.44536	20.912
71.34406	-156.44525	16.297
71.34409	-156.4452	5.7043
71.34412	-156.44508	7.9139
71.34416	-156.44501	7.5565
71.34417	-156.44488	8.6288
71.34421	-156.44478	11.033
71.34424	-156.4447	11.683
71.34427	-156.4446	15.387
71.34431	-156.4445	9.4734
71.34434	-156.44441	14.932
71.34436	-156.44431	7.9137
71.34437	-156.4442	7.1339
71.34441	-156.44411	7.0039
71.34446	-156.44406	7.0689
71.34449	-156.44398	10.123
71.34451	-156.44385	9.4084
71.34454	-156.44376	8.3686
71.34457	-156.44365	7.1339
71.34461	-156.44358	6.3216
71.34462	-156.44343	2.7148
71.34466	-156.44336	5.6392
71.34469	-156.44325	8.0437
71.34472	-156.44315	5.1193
71.34476	-156.44308	3.0398
71.34477	-156.44296	8.6285
71.34482	-156.4429	14.932
71.34484	-156.44276	15.322
71.34487	-156.44266	33.063
71.34491	-156.44256	40.147
71.34494	-156.44246	36.702
71.34496	-156.44235	32.673
71.34501	-156.44223	27.604
71.34504	-156.44213	23.25
71.34507	-156.44206	13.762
71.34509	-156.44195	12.983
71.34512	-156.44185	12.203
71.34516	-156.44176	9.6683
71.34519	-156.44166	19.546
71.34522	-156.44156	7.5887
71.34524	-156.44148	20.358
71.34527	-156.44138	20.131
71.34531	-156.4413	12.008
71.34534	-156.4412	12.723
71.34536	-156.44108	3.5596
71.34539	-156.441	9.5383
71.34542	-156.4409	9.6033
71.34547	-156.44083	12.983
71.34549	-156.44071	19.806
71.34552	-156.44063	22.47
71.34556	-156.44056	25.72
71.34559	-156.44041	6.6139
71.34562	-156.44031	10.643
71.34566	-156.44021	9.7982
71.34569	-156.4401	6.9388
71.34572	-156.44	4.2745
71.34577	-156.4399	10.903
71.34579	-156.43981	9.0183
71.34582	-156.43971	9.0183
71.34584	-156.43963	14.607
71.34587	-156.43951	23.445
71.34591	-156.4394	23.575
71.34594	-156.43932	13.34
71.34597	-156.43928	13.762
71.34597	-156.4392	13.307
71.34601	-156.43912	17.856
71.34604	-156.43905	18.311
71.34606	-156.43892	14.217
71.34611	-156.43885	11.195
71.34612	-156.43873	3.9495
71.34616	-156.43867	4.6643
71.34619	-156.43857	5.3791
71.34622	-156.43848	15.061
71.34624	-156.4384	14.152
71.34627	-156.4383	15.289
71.34631	-156.4382	17.563
71.34634	-156.43812	14.022
71.34636	-156.43802	19.09
71.34637	-156.43793	27.148
71.34641	-156.43783	23.314
71.34644	-156.43773	22.404
71.34647	-156.43768	42.094
71.34649	-156.43758	52.881
71.34652	-156.4375	49.177
71.34654	-156.43742	37.22
71.34656	-156.43732	9.278
71.34659	-156.43722	7.9784
71.34662	-156.43712	6.7437
71.34666	-156.43703	7.0036
71.34669	-156.43695	5.574
71.34672	-156.43688	23.444
71.34676	-156.43677	21.624
71.34677	-156.43668	30.397
71.34681	-156.43658	47.032
71.34682	-156.4366	36.44
71.34684	-156.4365	36.44
71.34687	-156.4364	35.01
71.34691	-156.43632	18.31
71.34694	-156.43623	22.989
71.34697	-156.43615	35.205
71.34699	-156.43605	37.545
71.34702	-156.43593	32.866
71.34706	-156.43583	32.086
71.34709	-156.43577	13.372
71.34712	-156.43567	5.7688
71.34714	-156.43558	5.8338
71.34717	-156.43548	3.7545
71.34719	-156.4354	11.357
71.34722	-156.43532	8.303
71.34726	-156.43525	10.707
71.34727	-156.43515	17.14
71.34731	-156.43505	4.7941
71.34734	-156.43497	4.4042
71.34737	-156.4349	8.4005
71.34739	-156.4348	6.6136
71.34741	-156.43472	7.1334
71.34742	-156.43462	6.0937
71.34746	-156.43453	7.7182
71.34747	-156.43447	3.2346
71.34751	-156.43442	5.9638
71.34754	-156.43435	3.6895
71.34756	-156.43423	9.4077
71.34757	-156.43413	12.202
71.34761	-156.43405	9.2126
71.34764	-156.43397	11.552
71.34766	-156.43388	11.487
71.34767	-156.43375	19.739
71.34771	-156.43368	11.032
71.34772	-156.4336	28.836
71.34776	-156.43352	35.399
71.34779	-156.43343	53.528
71.34781	-156.43335	56.712
71.34784	-156.43328	42.742
71.34784	-156.43328	42.742
71.34786	-156.43318	29.811
71.34789	-156.43307	22.598
71.34792	-156.433	11.487
71.34796	-156.43292	9.9274
71.34797	-156.43282	16.165
71.34801	-156.4327	20.518
71.34804	-156.43263	17.919
71.34806	-156.43255	16.75
71.34811	-156.43248	17.789
71.34812	-156.4324	4.9889
71.34814	-156.4323	11.941
71.34817	-156.43223	16.392
71.34821	-156.43215	19.998
71.34821	-156.43213	19.219
71.34822	-156.43212	19.284
71.34822	-156.43212	19.284
71.34824	-156.43203	21.948
71.34827	-156.43195	28.088
71.34829	-156.43185	21.428
71.34832	-156.43182	12.071
71.34834	-156.4317	6.1585
71.34836	-156.43164	4.729
71.34837	-156.43157	9.0824
71.34841	-156.4315	11.746
71.34842	-156.43144	12.591
71.34846	-156.43137	8.6925
71.34847	-156.43127	13.566
71.34851	-156.43119	9.3098
71.34852	-156.43112	12.006
71.34856	-156.43105	1.0254
71.34854	-156.43104	20.193
71.34857	-156.43094	36.177
71.34861	-156.43085	36.632
71.34864	-156.43077	31.824
71.34866	-156.43069	30.589
71.34869	-156.43064	33.968
71.34871	-156.43055	33.383
71.34872	-156.43047	30.46
71.34876	-156.4304	25.456
71.34879	-156.43032	25.066
71.34882	-156.43024	25.066
71.34882	-156.43014	25.261
71.34884	-156.43009	12.591
71.34887	-156.43004	13.761
71.34889	-156.42995	4.664
71.34891	-156.42989	9.7322
71.34894	-156.42982	5.7036
71.34896	-156.42975	15.32
71.34899	-156.42969	24.677
71.34902	-156.42959	22.825
71.34904	-156.4295	17.952
71.34907	-156.42942	19.479
71.34909	-156.42935	12.916
71.34911	-156.42929	10.577
71.34914	-156.42919	11.811
71.34916	-156.42912	7.0031
71.34919	-156.42907	4.794
71.34921	-156.42899	7.458
71.34922	-156.42892	16.879
71.34924	-156.42884	7.0681
71.34927	-156.42877	7.0681
71.34929	-156.42869	4.4041
71.34931	-156.4286	6.8732
71.34934	-156.42854	6.5483
71.34936	-156.42845	8.8875
71.34939	-156.4284	9.4073
71.34941	-156.42837	5.8986
71.34942	-156.42829	13.566
71.34944	-156.4282	7.458
71.34949	-156.42809	11.292
71.34951	-156.428	4.5016
71.34954	-156.42792	5.7036
71.34956	-156.42787	12.461
71.34957	-156.4278	25.911
71.3496	-156.42774	28.315
71.34964	-156.42769	27.406
71.34965	-156.42764	22.857
71.34965	-156.42759	17.497
71.3497	-156.42744	14.28
71.34972	-156.4274	14.02
71.34974	-156.4273	4.0792
71.34977	-156.42724	6.5483
71.34979	-156.42715	8.4326
71.34982	-156.42712	14.02
71.34985	-156.42704	14.15
71.34986	-156.42697	7.7179
71.34988	-156.42689	7.9128
71.34991	-156.42684	13.436
71.34993	-156.42675	26.431
71.34996	-156.42667	36.145
71.34998	-156.4266	24.157
71.35001	-156.42652	26.431
71.35003	-156.42644	27.6
71.35005	-156.42637	21.753
71.35006	-156.42632	17.204
71.3501	-156.42627	9.3422
71.35013	-156.42619	8.5625
71.35015	-156.42614	9.6021
71.35016	-156.42602	8.725
71.3502	-156.42597	8.8224
71.35021	-156.42589	18.699
71.35023	-156.42585	17.789
71.35025	-156.42577	4.729
71.35028	-156.42574	6.1584
71.3503	-156.4256	7.263
71.35033	-156.42554	4.1442
71.35035	-156.42549	5.931
71.35038	-156.4254	9.3422
71.3504	-156.42532	6.3534
71.35043	-156.42524	7.5879
71.35045	-156.42517	3.5594
71.35048	-156.42507	9.0823
71.35048	-156.42499	4.599
71.35051	-156.42492	14.02
71.35051	-156.42484	9.7321
71.35055	-156.42475	20.453
71.35056	-156.42467	20.843
71.35058	-156.42462	7.328
71.35061	-156.42454	12.201
71.35063	-156.42447	11.941
71.35065	-156.4244	7.133
71.35068	-156.42432	4.0792
71.3507	-156.42424	29.355
71.35071	-156.42417	47.418
71.35075	-156.4241	28.38
71.35076	-156.42404	29.485
71.35078	-156.42399	18.829
71.3508	-156.42392	11.746
71.35081	-156.42385	7.4579
71.35083	-156.42377	7.328
71.35086	-156.42372	12.916
71.35088	-156.42364	8.1726
71.35091	-156.42357	3.2345
71.35093	-156.42349	2.1949
71.35095	-156.42341	6.1584
71.35096	-156.42334	18.893
71.351	-156.42332	7.0356
71.35103	-156.42324	14.8
71.35105	-156.42319	29.289
71.35106	-156.42312	12.656
71.35108	-156.42306	9.6021
71.35111	-156.42299	9.667
71.35113	-156.42291	6.2234
71.35116	-156.42284	2.7147
71.35118	-156.42277	3.1046
71.35121	-156.42271	4.7939
71.35125	-156.42262	8.3675
71.35126	-156.42251	6.9381
71.3513	-156.42244	5.5736
71.35131	-156.42237	10.707
71.35135	-156.42231	9.7969
71.35136	-156.42224	11.226
71.35138	-156.42216	18.763
71.35141	-156.42209	6.9381
71.35141	-156.42201	16.619
71.35145	-156.42194	25.391
71.35146	-156.42186	20.453
71.3515	-156.42176	4.0142
71.35151	-156.42171	8.1076
71.35155	-156.42164	6.6781
71.35156	-156.42156	17.074
71.35158	-156.42151	21.037
71.35161	-156.42144	24.416
71.35163	-156.42136	26.17
71.35166	-156.42127	23.961
71.35168	-156.42124	23.117
71.3517	-156.42116	18.763
71.35171	-156.42107	14.605
71.35173	-156.42102	11.324
71.35176	-156.42097	7.8477
71.35179	-156.42091	10.966
71.35181	-156.42082	10.252
71.35184	-156.42076	8.6273
71.35186	-156.42069	3.7543
71.35188	-156.42061	2.7147
71.35191	-156.42054	12.981
71.35193	-156.42046	5.3137
71.35196	-156.42039	4.3391
71.35198	-156.42032	6.6132
71.35199	-156.42024	8.9521
71.35203	-156.42016	23.506
71.35204	-156.42011	31.563
71.35206	-156.42002	30.133
71.35209	-156.41996	28.314
71.35211	-156.41986	30.848
71.35214	-156.41982	37.54
71.35216	-156.41976	31.303
71.35218	-156.41969	24.416
71.35219	-156.41961	20.517
71.35223	-156.41954	15.709
71.35224	-156.41947	16.294
71.35226	-156.41942	20.452
71.35229	-156.41936	13.63
71.35233	-156.41924	12.851
71.35234	-156.41917	23.344
71.35238	-156.41909	19.738
71.35239	-156.41902	9.5369
71.35243	-156.41892	13.11
71.35244	-156.41886	6.4831
71.35248	-156.41877	8.1074
71.35249	-156.41869	15.189
71.35251	-156.41862	4.9887
71.35254	-156.41854	5.9958
71.35256	-156.41846	3.6893
71.35259	-156.41841	6.8729
71.35261	-156.41834	7.2628
71.35263	-156.41827	6.8729
71.35264	-156.41819	10.316
71.35266	-156.41811	22.141
71.35269	-156.41804	13.468
71.35271	-156.41799	11.356
71.35274	-156.41792	8.1074
71.35276	-156.41784	7.9125
71.35279	-156.41776	9.9916
71.35281	-156.41769	30.263
71.35284	-156.41759	20.582
71.35286	-156.41749	10.187
71.35289	-156.41744	19.088
71.35291	-156.41734	13.76
71.35293	-156.41729	14.799
71.35296	-156.41722	12.98
71.35298	-156.41716	18.373
71.35299	-156.41707	33.739
71.35303	-156.41701	34.356
71.35304	-156.41696	19.542
71.35306	-156.41687	14.994
71.35308	-156.41677	30.782
71.35311	-156.41672	29.093
71.35313	-156.41666	30.003
71.35316	-156.41656	29.093
71.35318	-156.41649	36.76
71.35319	-156.41645	42.477
71.35323	-156.41637	18.373
71.35324	-156.4163	11.356
71.35328	-156.41623	2.4548
71.35329	-156.41617	4.7937
71.35331	-156.4161	3.6243
71.35333	-156.416	4.274
71.35336	-156.41593	2.7472
71.35338	-156.41587	5.1835
71.35339	-156.41577	15.774
71.35341	-156.4157	17.268
71.35344	-156.41562	13.89
71.35346	-156.41555	9.4066
71.35349	-156.41548	11.031
71.35351	-156.4154	5.8982
71.35353	-156.41533	17.203
71.35356	-156.41527	14.994
71.35359	-156.41518	8.172
71.35361	-156.4151	12.265
71.35363	-156.41503	9.2115
71.35366	-156.41498	3.6242
71.35368	-156.4149	3.4943
71.35369	-156.41485	4.7287
71.35373	-156.4148	5.6382
71.35373	-156.41472	3.6892
71.35376	-156.41467	3.7542
71.35379	-156.41462	5.7682
71.35381	-156.41455	8.7568
71.35383	-156.41445	16.813
71.35384	-156.41438	23.115
71.35388	-156.41432	22.92
71.35389	-156.41423	21.101
71.35391	-156.41418	19.412
71.35394	-156.41412	18.697
71.35394	-156.41403	15.253
71.35398	-156.41398	12.07
71.35399	-156.41388	4.0789
71.35401	-156.41385	3.1694
71.35404	-156.4138	9.4712
71.35406	-156.41372	18.761
71.35408	-156.41362	13.304
71.35409	-156.41357	5.0534
71.35413	-156.41348	9.3413
71.35414	-156.41342	3.0395
71.35418	-156.41337	15.253
71.35419	-156.41327	2.7796
71.35421	-156.41319	2.1299
71.35423	-156.41312	3.1044
71.35426	-156.41307	12.005
71.35428	-156.41299	22.075
71.35431	-156.41292	9.2113
71.35433	-156.41284	4.0789
71.35434	-156.41279	4.0789
71.35436	-156.41272	11.745
71.35439	-156.41262	3.3643
71.35441	-156.41257	3.754
71.35444	-156.41252	3.1694
71.35446	-156.41244	9.211
71.35448	-156.41235	6.2227
71.35451	-156.41229	4.3387
71.35453	-156.41222	2.5847
71.35454	-156.41214	2.5197
71.35458	-156.41209	4.1438
71.35459	-156.41202	2.5197
71.35461	-156.41192	2.4548
71.35464	-156.41185	3.0394
71.35466	-156.4118	2.9095
71.35468	-156.41172	3.6241
71.35471	-156.41165	16.422
71.35473	-156.4116	2.1949
71.35474	-156.4115	10.056
71.35476	-156.41144	4.9884
71.35479	-156.41135	5.3132
71.35481	-156.41129	5.9628
71.35484	-156.41122	6.2877
71.35486	-156.41117	4.9884
71.35488	-156.41107	4.0789
71.35491	-156.411	2.3248
71.35493	-156.41095	3.3642
71.35496	-156.41087	7.002
71.35498	-156.41079	8.5611
71.35499	-156.41072	9.7954
71.35503	-156.41067	4.4685
71.35504	-156.41057	13.173
71.35506	-156.41052	9.0808
71.35509	-156.41049	3.494
71.35511	-156.4104	2.3897
71.35514	-156.41034	2.3897
71.35516	-156.41025	1.6752
71.35518	-156.41019	2.7795
71.35519	-156.41012	2.7795
71.35523	-156.41005	4.9231
71.35524	-156.40997	7.7812
71.35526	-156.40989	5.4428
71.35529	-156.40984	6.0274
71.35533	-156.40977	10.769
71.35534	-156.4097	11.224
71.35536	-156.40962	12.848
71.35539	-156.40957	7.3915
71.35541	-156.4095	7.3915
71.35543	-156.40942	17.915
71.35544	-156.40934	21.747
71.35546	-156.40927	6.4821
71.35549	-156.4092	3.494
71.35551	-156.4091	2.7145
71.35553	-156.40904	3.559
71.35556	-156.40897	3.1043
71.35558	-156.4089	5.3777
71.35559	-156.40885	5.5726
71.35561	-156.40875	4.2085
71.35563	-156.40869	5.2478
71.35566	-156.40867	5.1179
71.35568	-156.40859	3.429
71.35571	-156.40852	20.512
71.35573	-156.40845	7.3264
71.35576	-156.40839	4.1435
