Latitude	Longitude	Snow Depth
71.36869	-156.3674	31.708
71.36868	-156.36751	10.473
71.36868	-156.36763	15.57
71.36866	-156.3676	14.356
71.36866	-156.36763	27.855
71.36863	-156.3676	28.674
71.36864	-156.36766	24.609
71.36863	-156.36773	22.819
71.36861	-156.36771	23.426
71.36859	-156.36773	29.371
71.36859	-156.36775	32.132
71.36859	-156.36788	23.82
71.36861	-156.3678	35.226
71.36858	-156.3678	7.1666
71.36854	-156.36786	28.916
71.36854	-156.36793	30.372
71.36854	-156.36803	28.006
71.36853	-156.36805	28.37
71.36851	-156.36798	25.822
71.36849	-156.36805	37.258
71.36849	-156.3682	27.248
71.36846	-156.36806	32.043
71.36844	-156.3682	8.0469
71.36843	-156.3682	33.226
71.36843	-156.36821	17.936
71.36843	-156.36821	39.232
71.36843	-156.36818	15.934
71.36843	-156.36823	19.362
71.36841	-156.3683	21.364
71.36839	-156.36831	9.8367
71.36839	-156.36835	7.0154
71.36838	-156.36846	6.6514
71.36836	-156.36845	11.384
71.36834	-156.36855	10.413
71.36834	-156.3686	10.079
71.36834	-156.36856	3.7695
71.36833	-156.36861	13.75
71.36833	-156.3686	9.2603
71.36833	-156.36863	2.9504
71.36831	-156.36865	14.539
71.36829	-156.36866	4.0426
71.36828	-156.3687	8.8964
71.36826	-156.36871	0.97859
71.36824	-156.36875	2.8291
71.36823	-156.36878	15.024
71.36821	-156.36886	11.9
71.36819	-156.36885	8.7144
71.36818	-156.36888	23.397
71.36818	-156.3689	26.127
71.36818	-156.36895	14.6
71.36818	-156.36898	13.629
71.36818	-156.369	17.057
71.36816	-156.36903	45.603
71.36811	-156.36903	26.736
71.36809	-156.369	29.587
71.36813	-156.3691	15.541
71.36809	-156.36915	16.694
71.36811	-156.36918	6.9552
71.36809	-156.36925	2.8293
71.36808	-156.36928	6.0755
71.36808	-156.36928	15.48
71.36806	-156.36931	9.5036
71.36806	-156.36933	3.7394
71.36804	-156.36941	13.204
71.36804	-156.36945	32.711
71.36803	-156.36951	15.965
71.36803	-156.36955	9.0785
71.36801	-156.36955	5.8325
71.36799	-156.36955	32.013
71.36799	-156.36958	18.635
71.36799	-156.36963	39.476
71.36796	-156.3697	21.183
71.36796	-156.36973	53.643
71.36794	-156.36978	16.814
71.36793	-156.36976	20.515
71.36791	-156.36981	13.326
71.36791	-156.36983	21.274
71.36789	-156.36988	1.7674
71.36789	-156.3699	9.1695
71.36789	-156.36995	9.2909
71.36788	-156.36998	27.402
71.36786	-156.37003	26.734
71.36786	-156.37006	17.027
71.36786	-156.37008	5.7415
71.36784	-156.37013	4.4673
71.36784	-156.37015	13.872
71.36783	-156.37016	6.6819
71.36783	-156.3703	17.633
71.36781	-156.3703	17.239
71.36781	-156.37031	3.3754
71.36779	-156.37038	17.452
71.36778	-156.37043	25.31
71.36778	-156.37044	42.329
71.36778	-156.37048	16.663
71.36776	-156.37051	47.699
71.36776	-156.37056	50.854
71.36773	-156.37059	53.736
71.36773	-156.37063	55.799
71.36771	-156.37063	43.725
71.36771	-156.37066	38.871
71.36769	-156.37071	38.931
71.36769	-156.37073	26.189
71.36768	-156.37076	30.012
71.36768	-156.37079	40.782
71.36766	-156.37083	36.445
71.36764	-156.37091	27.95
71.36764	-156.37091	23.247
71.36763	-156.37096	39.812
71.36763	-156.37099	26.008
71.36763	-156.37104	36.081
71.36761	-156.37108	39.782
71.36759	-156.37109	43.271
71.36758	-156.37114	25.644
71.36756	-156.37118	27.222
71.36754	-156.37123	24.34
71.36754	-156.37128	29.224
71.36754	-156.37134	32.956
71.36753	-156.37138	33.593
71.36751	-156.37138	26.069
71.36749	-156.37141	45.789
71.36749	-156.37141	34.443
71.36748	-156.37146	37.203
71.36748	-156.37151	6.2881
71.36744	-156.37153	54.345
71.36743	-156.37159	30.408
71.36743	-156.37161	31.106
71.36743	-156.37163	25.16
71.36741	-156.37168	36.81
71.36741	-156.37171	15.056
71.36738	-156.37179	42.514
71.36736	-156.37181	30.53
71.36738	-156.37181	14.723
71.36736	-156.37184	39.844
71.36734	-156.37188	50.918
71.36729	-156.37218	40.208
71.36731	-156.37186	34.261
71.36729	-156.37198	50.008
71.36731	-156.37201	47.489
71.36729	-156.37208	29.923
71.36729	-156.37209	21.185
71.36728	-156.37214	36.659
71.36726	-156.37219	40.209
71.36726	-156.37221	40.33
71.36724	-156.37223	41.604
71.36724	-156.37226	42.242
71.36723	-156.37233	38.358
71.36721	-156.37236	26.374
71.36719	-156.37239	34.657
71.36721	-156.37234	25.828
71.36719	-156.37246	18
71.36716	-156.37251	57.199
71.36716	-156.37254	43.759
71.36716	-156.37258	29.62
71.36714	-156.37259	56.592
71.36713	-156.37266	36.538
71.36713	-156.37268	26.677
71.36709	-156.37273	33.928
71.36709	-156.37273	38.146
71.36708	-156.37278	36.113
71.36708	-156.37279	62.115
71.36706	-156.37286	46.126
71.36706	-156.37291	36.811
71.36706	-156.37293	40.574
71.36704	-156.37293	25.343
71.36704	-156.37299	5.6818
71.36703	-156.37304	9.3833
71.36703	-156.37304	32.169
71.36703	-156.37304	29.317
71.36701	-156.37304	18.243
71.36699	-156.37309	40.24
71.36699	-156.37311	54.014
71.36698	-156.37319	65.301
71.36696	-156.37323	36.538
71.36696	-156.37328	39.542
71.36696	-156.37326	45.398
71.36694	-156.37333	60.689
71.36693	-156.37338	67.243
71.36691	-156.37341	40.574
71.36688	-156.37349	71.671
71.36689	-156.37348	66.241
71.36689	-156.37349	49.311
71.36688	-156.37353	43.061
71.36686	-156.37354	24.827
71.36686	-156.37358	45.701
71.36683	-156.37364	20.609
71.36684	-156.37369	43.152
71.36683	-156.37374	67.425
71.36681	-156.37379	52.254
71.36678	-156.37383	36.477
71.36678	-156.37384	12.569
71.36678	-156.37388	19.274
71.36679	-156.37388	23.765
71.36678	-156.37389	32.048
71.36674	-156.37391	29.803
71.36673	-156.37398	19.821
71.36673	-156.37398	40.088
71.36671	-156.37399	59.052
71.36671	-156.37401	17.029
71.36671	-156.37408	27.376
71.36671	-156.37411	19.214
71.36669	-156.37414	32.776
71.36669	-156.37419	9.5048
71.36664	-156.37413	30.743
71.36664	-156.37416	18.152
71.36664	-156.37426	10.263
71.36664	-156.37433	21.459
71.36663	-156.37438	37.054
71.36661	-156.37443	41.879
71.36661	-156.37444	26.253
71.36661	-156.37448	22.096
71.36658	-156.37458	17.272
71.36656	-156.37461	24.372
71.36656	-156.37464	26.041
71.36654	-156.37459	16.574
71.36654	-156.37471	9.3835
71.36651	-156.37476	8.9588
71.36651	-156.37479	8.2913
71.36649	-156.37484	6.8349
71.36649	-156.37486	6.6832
71.36649	-156.37489	20.488
71.36649	-156.37493	7.472
71.36647	-156.37498	39.543
71.36647	-156.37496	35.689
71.36644	-156.37504	40.574
71.36642	-156.37509	43.578
71.36644	-156.37513	39.727
71.36642	-156.37516	4.3168
71.36641	-156.37516	37.876
71.36639	-156.37523	22.947
71.36639	-156.37521	25.192
71.36637	-156.37533	27.832
71.36636	-156.37536	7.7152
71.36634	-156.37543	21.885
71.36629	-156.37558	23.251
71.36631	-156.37553	43.701
71.36631	-156.37553	42.882
71.36629	-156.37559	37.421
71.36627	-156.37564	35.903
71.36624	-156.37566	7.3814
71.36624	-156.37568	21.036
71.36622	-156.37571	13.753
71.36622	-156.37574	29.715
71.36621	-156.37579	9.5058
71.36621	-156.37581	27.348
71.36622	-156.37586	23.858
71.36621	-156.37591	26.862
71.36619	-156.37593	11.417
71.36619	-156.37596	19.307
71.36619	-156.37601	18.275
71.36616	-156.37606	11.326
71.36616	-156.37608	15.089
71.36616	-156.37611	6.4411
71.36616	-156.37613	10.295
71.36616	-156.37609	9.8395
71.36616	-156.37611	7.2603
71.36616	-156.37621	14.118
71.36614	-156.37619	11.933
71.36612	-156.37624	9.172
71.36612	-156.37628	6.8659
71.36611	-156.37636	6.1073
71.36609	-156.37638	8.9292
71.36609	-156.37643	7.8065
71.36607	-156.37649	15.696
71.36606	-156.37648	11.387
71.36604	-156.37658	11.084
71.36602	-156.37663	12.388
71.36601	-156.37666	13.056
71.36601	-156.37666	5.7737
71.36599	-156.37673	5.713
71.36599	-156.37676	8.1709
71.36596	-156.37683	11.084
71.36594	-156.37688	11.782
71.36594	-156.37693	18.215
71.36592	-156.37696	7.5944
71.36594	-156.37693	5.713
71.36591	-156.37699	13.299
71.36591	-156.37699	22.736
71.36591	-156.37703	10.143
71.36589	-156.37706	23.404
71.36587	-156.37709	21.917
71.36586	-156.37719	24.436
71.36586	-156.37719	11.296
71.36584	-156.37724	32.871
71.36582	-156.37726	19.823
71.36581	-156.37728	31.415
71.36581	-156.37736	14.483
71.36581	-156.37738	7.6551
71.36579	-156.37743	23.859
71.36579	-156.37744	20.036
71.36577	-156.37749	46.708
71.36577	-156.37749	53.293
71.36577	-156.37754	13.36
71.36577	-156.37758	19.702
71.36574	-156.37761	29.413
71.36574	-156.37759	31.355
71.36572	-156.37763	23.586
71.36574	-156.37766	24.649
71.36572	-156.37769	18.064
71.36572	-156.37773	16.728
71.36564	-156.37788	6.5021
71.36564	-156.37789	2.618
71.36562	-156.37798	6.5932
71.36562	-156.37794	2.8607
71.36559	-156.37798	4.0745
71.36561	-156.37799	4.4084
71.36561	-156.37798	6.3202
71.36561	-156.37801	14.149
71.36557	-156.37809	15.029
71.36554	-156.37809	22.828
71.36556	-156.37814	12.632
71.36552	-156.37823	10.629
71.36552	-156.37819	11.813
71.36549	-156.37826	9.3851
71.36549	-156.37824	3.0732
71.36547	-156.37833	2.4056
71.36546	-156.37833	15.819
71.36544	-156.37839	2.9519
71.36542	-156.37843	11.965
71.36541	-156.37841	5.8348
71.36539	-156.37849	1.0098
71.36537	-156.37853	12.723
71.36539	-156.37853	2.0112
71.36537	-156.37858	2.2236
71.36537	-156.37859	2.2843
71.36534	-156.37866	5.3189
71.36532	-156.37861	2.345
71.36532	-156.37863	2.0112
71.36532	-156.37861	2.8609
71.36531	-156.37871	1.9201
71.36529	-156.37873	1.9505
71.36527	-156.37878	1.5863
71.36529	-156.37876	-0.50754
71.36527	-156.37879	4.6513
71.36526	-156.37882	1.2829
71.36524	-156.37887	5.6527
71.36522	-156.37889	3.3161
71.36521	-156.37894	2.6181
71.36519	-156.37894	2.2238
71.36517	-156.37899	2.679
71.36517	-156.37901	11.025
71.36514	-156.37904	1.1313
71.36514	-156.37907	2.8611
71.36514	-156.37911	3.377
71.36512	-156.37916	2.0113
71.36511	-156.37919	3.1949
71.36511	-156.37922	1.192
71.36509	-156.37924	0.64571
71.36507	-156.37926	2.1631
71.36507	-156.37931	2.9218
71.36507	-156.37927	2.7397
71.36504	-156.37937	2.0113
71.36504	-156.37939	1.6472
71.36502	-156.37944	3.468
71.36501	-156.37947	2.77
71.36501	-156.37946	2.2541
71.36499	-156.37947	5.2282
71.36497	-156.37954	0.16015
71.36496	-156.37957	3.3163
71.36496	-156.37961	3.0128
71.36496	-156.37964	5.8958
71.36494	-156.37969	2.1631
71.36492	-156.37972	5.3192
71.36489	-156.37977	4.8943
71.36489	-156.37971	1.9203
71.36486	-156.37984	4.1357
71.36486	-156.37987	5.3799
71.36484	-156.37992	5.0461
71.36484	-156.37997	8.7174
71.36482	-156.37999	2.1932
71.36481	-156.38001	10.538
71.36479	-156.38007	10.326
71.36477	-156.38007	3.316
71.36477	-156.38009	1.7987
71.36476	-156.38011	2.9822
71.36477	-156.38011	1.5863
71.36477	-156.38012	1.647
71.36474	-156.38017	1.7077
71.36474	-156.38019	2.0415
71.36474	-156.38021	3.1339
71.36474	-156.38021	2.4966
71.36472	-156.38022	4.3477
71.36471	-156.38027	2.3753
71.36469	-156.38034	2.1325
71.36466	-156.38042	2.1932
71.36466	-156.38044	2.6484
71.36466	-156.38044	4.0442
71.36464	-156.38047	3.0732
71.36464	-156.38051	3.316
71.36461	-156.38057	2.4663
71.36459	-156.38061	1.7683
71.36459	-156.38062	4.5298
71.36461	-156.38062	2.9518
71.36457	-156.38067	2.3753
71.36457	-156.38069	3.1339
71.36456	-156.38076	2.4056
71.36456	-156.38079	1.9806
71.36456	-156.38081	2.1323
71.36457	-156.38086	3.346
71.36456	-156.38091	2.7695
71.36456	-156.38071	1.8895
71.36454	-156.38082	2.4661
71.36451	-156.38091	3.346
71.36451	-156.38101	1.8289
71.36451	-156.38109	0.00822
71.36447	-156.38114	1.2523
71.36446	-156.38114	3.0426
71.36447	-156.38117	0.82751
71.36446	-156.38119	0.43304
71.36446	-156.38122	2.7392
71.36442	-156.38129	1.3434
71.36442	-156.38129	2.3447
71.36439	-156.38132	2.6178
71.36439	-156.38134	3.5281
71.36436	-156.38139	1.6164
71.36436	-156.38144	1.404
71.36434	-156.38147	2.2233
71.36434	-156.38147	2.0716
71.36432	-156.38151	1.6468
71.36432	-156.38157	6.4108
71.36431	-156.38159	3.6495
71.36431	-156.38159	3.4371
71.36429	-156.38159	1.9806
71.36427	-156.38162	5.8646
71.36427	-156.38167	2.2537
71.36426	-156.38172	3.346
71.36424	-156.38177	3.0123
71.36424	-156.38176	2.4965
71.36422	-156.38181	3.3158
71.36421	-156.38184	3.7407
71.36422	-156.38182	2.2538
71.36421	-156.38189	2.891
71.36417	-156.38196	2.8303
71.36417	-156.38201	4.3172
71.36416	-156.38204	7.291
71.36414	-156.38209	0.94895
71.36414	-156.38212	2.6482
71.36414	-156.38216	1.3131
71.36412	-156.38219	1.3131
71.36412	-156.38222	1.04
71.36411	-156.38224	7.1696
71.36411	-156.38226	3.862
71.36409	-156.38231	2.1931
71.36407	-156.38236	1.9807
71.36407	-156.38237	8.0192
71.36406	-156.38239	8.4137
71.36407	-156.38244	5.6524
71.36406	-156.38247	11.357
71.36404	-156.38249	12.723
71.36404	-156.38251	13.785
71.36401	-156.38256	14.756
71.36401	-156.38261	18.549
71.36399	-156.38259	10.143
71.36397	-156.38262	0.97929
71.36396	-156.38266	1.5862
71.36394	-156.38272	10.174
71.36394	-156.38277	15.272
71.36394	-156.38276	17.214
71.36392	-156.38277	9.0208
71.36389	-156.38282	7.5643
71.36389	-156.38287	15.12
71.36387	-156.38291	33.54
71.36384	-156.38296	4.6815
71.36384	-156.38299	6.5325
71.36382	-156.38301	2.5876
71.36382	-156.38304	24.436
71.36382	-156.38309	27.896
71.36381	-156.38311	32.872
71.36381	-156.38312	37.818
71.36381	-156.38312	1.0097
71.36381	-156.38314	1.4042
71.36374	-156.38306	8.7172
